       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        436 25 May 2023 10:29:47      5.088      5.134    10.7463  36.972195     0.6841 3.8586e+02    296.526    105.601      5.088    33.1671    25.3931    1490.35 0.0000e+00
        437 25 May 2023 10:29:47      5.138      5.185    10.7466  36.972462     0.6910 4.8294e+02    296.459    105.577      5.138    33.1671    25.3931    1490.35 0.0000e+00
        438 25 May 2023 10:29:47      5.188      5.236    10.7470  36.972721     0.5323 3.7611e+02    296.560    105.612      5.188    33.1670    25.3929    1490.36 0.0000e+00
        439 25 May 2023 10:29:48      5.240      5.288    10.7474  36.972923     0.5333 2.9835e+02    296.415    105.561      5.240    33.1668    25.3927    1490.36 0.0000e+00
        440 25 May 2023 10:29:48      5.291      5.340    10.7478  36.973045     0.5918 3.3561e+02    296.393    105.553      5.291    33.1665    25.3924    1490.36 0.0000e+00
        441 25 May 2023 10:29:48      5.343      5.392    10.7481  36.973026     0.6087 4.0479e+02    296.395    105.554      5.343    33.1662    25.3922    1490.36 0.0000e+00
        442 25 May 2023 10:29:48      5.395      5.444    10.7481  36.972885     0.4887 3.3407e+02    296.291    105.517      5.395    33.1660    25.3920    1490.36 0.0000e+00
        443 25 May 2023 10:29:48      5.447      5.497    10.7479  36.972652     0.4768 3.7439e+02    296.241    105.499      5.447    33.1660    25.3920    1490.36 0.0000e+00
        444 25 May 2023 10:29:48      5.499      5.549    10.7475  36.972340     0.5740 3.3759e+02    296.348    105.538      5.499    33.1660    25.3921    1490.36 0.0000e+00
        445 25 May 2023 10:29:49      5.551      5.602    10.7469  36.971985     0.5849 3.7284e+02    296.440    105.570      5.551    33.1662    25.3923    1490.36 0.0000e+00
        446 25 May 2023 10:29:49      5.603      5.655    10.7461  36.971649     0.8527 4.3424e+02    296.475    105.582      5.603    33.1665    25.3927    1490.36 0.0000e+00
        447 25 May 2023 10:29:49      5.655      5.707    10.7453  36.971390     0.8457 3.8578e+02    296.497    105.590      5.655    33.1670    25.3932    1490.36 0.0000e+00
        448 25 May 2023 10:29:49      5.708      5.760    10.7445  36.971210     0.6424 2.9874e+02    296.608    105.630      5.708    33.1675    25.3938    1490.36 0.0000e+00
        449 25 May 2023 10:29:49      5.761      5.814    10.7439  36.971119     0.6444 3.2202e+02    296.699    105.663      5.761    33.1679    25.3942    1490.35 0.0000e+00
        450 25 May 2023 10:29:51      5.813      5.867    10.7436  36.971127     0.8904 4.4754e+02    296.496    105.590      5.813    33.1682    25.3945    1490.35 0.0000e+00
        451 25 May 2023 10:29:51      5.865      5.919    10.7434  36.971180     0.8904 3.1539e+02    296.540    105.606      5.865    33.1684    25.3947    1490.36 0.0000e+00
        452 25 May 2023 10:29:51      5.917      5.972    10.7433  36.971199     0.7138 3.5594e+02    296.329    105.530      5.917    33.1685    25.3948    1490.36 0.0000e+00
        453 25 May 2023 10:29:51      5.968      6.023    10.7432  36.971169     0.7198 3.1567e+02    296.371    105.545      5.968    33.1685    25.3948    1490.36 0.0000e+00
        454 25 May 2023 10:29:51      6.019      6.075    10.7432  36.971123     0.6960 3.2957e+02    296.312    105.525      6.019    33.1685    25.3948    1490.36 0.0000e+00
        455 25 May 2023 10:29:52      6.070      6.126    10.7431  36.971085     0.6732 3.1595e+02    296.303    105.521      6.070    33.1685    25.3948    1490.36 0.0000e+00
        456 25 May 2023 10:29:52      6.121      6.177    10.7429  36.971096     0.6811 2.8740e+02    296.288    105.516      6.121    33.1686    25.3949    1490.36 0.0000e+00
        457 25 May 2023 10:29:52      6.171      6.228    10.7429  36.971157     0.6156 3.4370e+02    296.151    105.467      6.171    33.1687    25.3950    1490.36 0.0000e+00
        458 25 May 2023 10:29:52      6.222      6.279    10.7429  36.971210     0.6087 2.8740e+02    296.255    105.505      6.222    33.1688    25.3950    1490.36 0.0000e+00
        459 25 May 2023 10:29:52      6.272      6.330    10.7429  36.971230     0.6246 2.5639e+02    296.351    105.539      6.272    33.1687    25.3950    1490.36 0.0000e+00
        460 25 May 2023 10:29:53      6.322      6.380    10.7429  36.971233     0.6226 2.8834e+02    296.342    105.536      6.322    33.1687    25.3950    1490.36 0.0000e+00
        461 25 May 2023 10:29:53      6.372      6.431    10.7429  36.971245     0.7654 3.0395e+02    296.309    105.524      6.372    33.1687    25.3950    1490.36 0.0000e+00
        462 25 May 2023 10:29:53      6.423      6.482    10.7429  36.971268     0.7674 2.9861e+02    296.286    105.516      6.423    33.1687    25.3950    1490.36 0.0000e+00
        463 25 May 2023 10:29:53      6.473      6.533    10.7429  36.971302     0.6930 2.9894e+02    296.309    105.523      6.473    33.1687    25.3950    1490.36 0.0000e+00
        464 25 May 2023 10:29:53      6.525      6.585    10.7429  36.971363     0.6851 3.0528e+02    296.299    105.519      6.525    33.1687    25.3950    1490.37 0.0000e+00
        465 25 May 2023 10:29:53      6.576      6.637    10.7430  36.971432     0.7743 2.6160e+02    296.386    105.550      6.576    33.1687    25.3950    1490.37 0.0000e+00
        466 25 May 2023 10:29:55      6.628      6.689    10.7430  36.971485     0.7882 2.8087e+02    296.052    105.431      6.628    33.1687    25.3950    1490.37 0.0000e+00
        467 25 May 2023 10:29:55      6.681      6.742    10.7430  36.971512     0.7327 2.8992e+02    295.951    105.395      6.681    33.1687    25.3950    1490.37 0.0000e+00
        468 25 May 2023 10:29:55      6.733      6.795    10.7430  36.971516     0.7436 2.6407e+02    296.096    105.447      6.733    33.1687    25.3950    1490.37 0.0000e+00
        469 25 May 2023 10:29:55      6.786      6.848    10.7430  36.971493     0.7763 2.6074e+02    296.270    105.509      6.786    33.1687    25.3949    1490.37 0.0000e+00
        470 25 May 2023 10:29:55      6.838      6.901    10.7430  36.971439     0.7783 2.5600e+02    296.311    105.523      6.838    33.1686    25.3949    1490.37 0.0000e+00
        471 25 May 2023 10:29:56      6.890      6.953    10.7430  36.971363     0.7297 2.4773e+02    296.375    105.546      6.890    33.1685    25.3948    1490.37 0.0000e+00
        472 25 May 2023 10:29:56      6.941      7.005    10.7430  36.971313     0.7386 2.6298e+02    296.169    105.474      6.941    33.1684    25.3948    1490.37 0.0000e+00
        473 25 May 2023 10:29:56      6.993      7.057    10.7430  36.971313     0.6950 2.6292e+02    296.341    105.535      6.993    33.1684    25.3947    1490.37 0.0000e+00
        474 25 May 2023 10:29:56      7.044      7.109    10.7430  36.971348     0.6920 2.5283e+02    295.834    105.355      7.044    33.1684    25.3947    1490.37 0.0000e+00
        475 25 May 2023 10:29:56      7.096      7.162    10.7431  36.971394     0.7912 2.4253e+02    295.831    105.353      7.096    33.1684    25.3947    1490.37 0.0000e+00
        476 25 May 2023 10:29:57      7.148      7.214    10.7431  36.971436     0.9271 2.3677e+02    295.860    105.363      7.148    33.1683    25.3947    1490.38 0.0000e+00
        477 25 May 2023 10:29:57      7.199      7.266    10.7432  36.971451     0.9241 2.4866e+02    295.679    105.299      7.199    33.1683    25.3946    1490.38 0.0000e+00
        478 25 May 2023 10:29:57      7.250      7.317    10.7432  36.971409     0.8725 2.4185e+02    295.911    105.382      7.250    33.1682    25.3946    1490.38 0.0000e+00
        479 25 May 2023 10:29:57      7.300      7.367    10.7431  36.971348     0.8745 2.2466e+02    295.781    105.336      7.300    33.1682    25.3945    1490.38 0.0000e+00
        480 25 May 2023 10:29:57      7.350      7.417    10.7430  36.971313     0.7644 2.4296e+02    295.939    105.394      7.350    33.1682    25.3946    1490.38 0.0000e+00
        481 25 May 2023 10:29:57      7.399      7.467    10.7429  36.971313     0.7753 2.2471e+02    295.764    105.332      7.399    33.1683    25.3947    1490.38 0.0000e+00
        482 25 May 2023 10:29:59      7.447      7.516    10.7428  36.971363     0.6513 2.2698e+02    295.983    105.411      7.447    33.1685    25.3948    1490.38 0.0000e+00
        483 25 May 2023 10:29:59      7.496      7.565    10.7426  36.971451     0.6444 2.3008e+02    295.852    105.367      7.496    33.1686    25.3950    1490.38 0.0000e+00
        484 25 May 2023 10:29:59      7.545      7.615    10.7425  36.971569     0.6811 2.2397e+02    295.799    105.350      7.545    33.1688    25.3952    1490.38 0.0000e+00
        485 25 May 2023 10:29:59      7.595      7.664    10.7425  36.971684     0.6751 2.2873e+02    295.571    105.271      7.595    33.1690    25.3953    1490.38 0.0000e+00
        486 25 May 2023 10:29:59      7.645      7.715    10.7425  36.971733     0.6999 2.2599e+02    295.431    105.220      7.645    33.1690    25.3953    1490.38 0.0000e+00
        487 25 May 2023 10:30:00      7.695      7.766    10.7425  36.971748     0.6970 2.1434e+02    295.466    105.231      7.695    33.1690    25.3953    1490.38 0.0000e+00
        488 25 May 2023 10:30:00      7.746      7.817    10.7425  36.971817     0.7009 2.1575e+02    295.447    105.221      7.746    33.1690    25.3953    1490.38 0.0000e+00
        489 25 May 2023 10:30:00      7.797      7.868    10.7426  36.971943     0.6970 2.1566e+02    295.393    105.201      7.797    33.1691    25.3953    1490.39 0.0000e+00
        490 25 May 2023 10:30:00      7.847      7.919    10.7426  36.972076     0.6940 2.0481e+02    295.836    105.357      7.847    33.1691    25.3954    1490.39 0.0000e+00
        491 25 May 2023 10:30:00      7.897      7.970    10.7427  36.972164     0.6890 2.0369e+02    295.852    105.363      7.897    33.1691    25.3953    1490.39 0.0000e+00
        492 25 May 2023 10:30:01      7.947      8.020    10.7428  36.972187     0.7634 2.0033e+02    296.180    105.480      7.947    33.1690    25.3953    1490.39 0.0000e+00
        493 25 May 2023 10:30:01      7.997      8.071    10.7429  36.972191     0.7624 2.0661e+02    296.400    105.558      7.997    33.1690    25.3952    1490.39 0.0000e+00
        494 25 May 2023 10:30:01      8.048      8.122    10.7429  36.972298     0.9905 2.0580e+02    296.031    105.427      8.048    33.1690    25.3952    1490.39 0.0000e+00
        495 25 May 2023 10:30:01      8.099      8.174    10.7430  36.972572     0.9886 1.9281e+02    296.386    105.553      8.099    33.1692    25.3954    1490.39 0.0000e+00
        496 25 May 2023 10:30:01      8.151      8.226    10.7431  36.972942     0.6474 1.8976e+02    296.240    105.500      8.151    33.1694    25.3955    1490.39 0.0000e+00
        497 25 May 2023 10:30:03      8.203      8.279    10.7433  36.973358     0.6285 1.9201e+02    296.072    105.436      8.203    33.1696    25.3957    1490.40 0.0000e+00
        498 25 May 2023 10:30:03      8.255      8.331    10.7436  36.973804     0.6196 1.9142e+02    295.903    105.372      8.255    33.1698    25.3957    1490.40 0.0000e+00
        499 25 May 2023 10:30:03      8.306      8.382    10.7440  36.974327     0.6851 1.8235e+02    295.824    105.340      8.306    33.1699    25.3958    1490.40 0.0000e+00
        500 25 May 2023 10:30:03      8.356      8.433    10.7444  36.974926     0.6920 1.8239e+02    295.944    105.380      8.356    33.1701    25.3958    1490.40 0.0000e+00
        501 25 May 2023 10:30:03      8.405      8.483    10.7449  36.975445     0.8914 1.8704e+02    295.826    105.338      8.405    33.1702    25.3958    1490.41 0.0000e+00
        502 25 May 2023 10:30:03      8.454      8.532    10.7454  36.975674     0.8914 1.8790e+02    295.841    105.342      8.454    33.1699    25.3955    1490.41 0.0000e+00
        503 25 May 2023 10:30:04      8.503      8.581    10.7459  36.975483     0.9360 1.8521e+02    295.753    105.314      8.503    33.1693    25.3950    1490.41 0.0000e+00
        504 25 May 2023 10:30:04      8.551      8.630    10.7460  36.974941     0.9380 1.8033e+02    295.820    105.343      8.551    33.1686    25.3944    1490.41 0.0000e+00
        505 25 May 2023 10:30:04      8.601      8.680    10.7458  36.974350     0.8477 1.7466e+02    295.584    105.263      8.601    33.1682    25.3941    1490.41 0.0000e+00
        506 25 May 2023 10:30:04      8.650      8.729    10.7454  36.973934     0.8497 1.6602e+02    295.695    105.305      8.650    33.1681    25.3941    1490.41 0.0000e+00
        507 25 May 2023 10:30:04      8.699      8.779    10.7449  36.973648     0.7485 1.6799e+02    295.616    105.277      8.699    33.1683    25.3943    1490.41 0.0000e+00
        508 25 May 2023 10:30:05      8.748      8.829    10.7444  36.973438     0.7515 1.7451e+02    295.790    105.338      8.748    33.1684    25.3945    1490.41 0.0000e+00
        509 25 May 2023 10:30:05      8.797      8.878    10.7441  36.973297     0.8725 1.7103e+02    295.879    105.368      8.797    33.1686    25.3947    1490.41 0.0000e+00
        510 25 May 2023 10:30:05      8.846      8.927    10.7439  36.973167     0.8656 1.6851e+02    295.834    105.351      8.846    33.1686    25.3947    1490.41 0.0000e+00
        511 25 May 2023 10:30:05      8.894      8.976    10.7437  36.972942     0.7902 1.6432e+02    296.007    105.411      8.894    33.1685    25.3947    1490.41 0.0000e+00
        512 25 May 2023 10:30:05      8.942      9.025    10.7435  36.972565     0.8021 1.6119e+02    295.831    105.346      8.942    33.1683    25.3946    1490.41 0.0000e+00
        513 25 May 2023 10:30:07      8.991      9.074    10.7431  36.971973     0.7198 1.6393e+02    295.954    105.388      8.991    33.1681    25.3945    1490.41 0.0000e+00
        514 25 May 2023 10:30:07      9.041      9.125    10.7425  36.971146     0.7247 1.6300e+02    295.808    105.336      9.041    33.1678    25.3943    1490.40 0.0000e+00
        515 25 May 2023 10:30:07      9.092      9.175    10.7416  36.970242     0.8358 1.5365e+02    295.873    105.358      9.092    33.1676    25.3944    1490.40 0.0000e+00
        516 25 May 2023 10:30:07      9.143      9.227    10.7405  36.969536     0.8447 1.5507e+02    296.116    105.445      9.143    33.1679    25.3948    1490.40 0.0000e+00
        517 25 May 2023 10:30:07      9.194      9.278    10.7394  36.969147     0.6960 1.5544e+02    295.726    105.305      9.194    33.1685    25.3955    1490.40 0.0000e+00
        518 25 May 2023 10:30:07      9.245      9.330    10.7386  36.969082     0.6890 1.4977e+02    296.265    105.497      9.245    33.1692    25.3962    1490.40 0.0000e+00
        519 25 May 2023 10:30:08      9.296      9.382    10.7381  36.969345     0.7813 1.4882e+02    295.752    105.314      9.296    33.1699    25.3968    1490.40 0.0000e+00
        520 25 May 2023 10:30:08      9.348      9.434    10.7380  36.969963     0.8437 1.4814e+02    296.049    105.419      9.348    33.1705    25.3973    1490.40 0.0000e+00
        521 25 May 2023 10:30:08      9.399      9.486    10.7385  36.970818     0.8279 1.4941e+02    295.733    105.307      9.399    33.1709    25.3975    1490.40 0.0000e+00
