       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       1391 25 May 2023 11:51:47     44.583     44.998    10.9038  37.063763     0.8666 2.0064e-01    289.115    103.278     44.583    33.0985    25.3121    1491.48 0.0000e+00
       1392 25 May 2023 11:51:48     44.608     45.023    10.9037  37.063644     0.8656 1.9579e-01    289.196    103.308     44.608    33.0984    25.3120    1491.48 0.0000e+00
       1393 25 May 2023 11:51:48     44.631     45.046    10.9037  37.063538     0.9310 1.9489e-01    288.945    103.217     44.631    33.0983    25.3119    1491.48 0.0000e+00
       1394 25 May 2023 11:51:48     44.652     45.067    10.9037  37.063461     0.9330 1.8885e-01    288.958    103.221     44.652    33.0982    25.3118    1491.48 0.0000e+00
       1395 25 May 2023 11:51:48     44.670     45.085    10.9037  37.063446     0.6781 1.8500e-01    288.844    103.181     44.670    33.0982    25.3118    1491.48 0.0000e+00
       1396 25 May 2023 11:51:48     44.684     45.100    10.9037  37.063519     0.6751 2.0003e-01    288.798    103.164     44.684    33.0982    25.3119    1491.48 0.0000e+00
       1397 25 May 2023 11:51:50     44.695     45.110    10.9038  37.063663     0.6464 1.8140e-01    288.691    103.127     44.695    33.0983    25.3119    1491.48 0.0000e+00
       1398 25 May 2023 11:51:50     44.701     45.116    10.9040  37.063850     0.6484 1.8959e-01    288.717    103.136     44.701    33.0984    25.3119    1491.48 0.0000e+00
       1399 25 May 2023 11:51:50     44.703     45.118    10.9042  37.064068     0.6315 1.8541e-01    288.896    103.199     44.703    33.0984    25.3119    1491.48 0.0000e+00
       1400 25 May 2023 11:51:50     44.700     45.116    10.9044  37.064266     0.6374 1.9076e-01    288.956    103.221     44.700    33.0984    25.3118    1491.49 0.0000e+00
       1401 25 May 2023 11:51:50     44.693     45.109    10.9047  37.064461     0.6315 1.9030e-01    289.023    103.244     44.693    33.0983    25.3117    1491.49 0.0000e+00
       1402 25 May 2023 11:51:51     44.681     45.096    10.9050  37.064713     0.5948 1.9235e-01    289.071    103.261     44.681    33.0983    25.3117    1491.49 0.0000e+00
       1403 25 May 2023 11:51:51     44.663     45.078    10.9054  37.065075     0.6077 1.9051e-01    288.916    103.206     44.663    33.0983    25.3116    1491.49 0.0000e+00
       1404 25 May 2023 11:51:51     44.638     45.053    10.9057  37.065468     0.6880 1.8460e-01    288.903    103.201     44.638    33.0984    25.3116    1491.49 0.0000e+00
       1405 25 May 2023 11:51:51     44.608     45.023    10.9061  37.065765     0.6870 1.8868e-01    288.432    103.032     44.608    33.0984    25.3115    1491.49 0.0000e+00
       1406 25 May 2023 11:51:51     44.574     44.988    10.9065  37.065907     0.6295 2.0161e-01    288.407    103.023     44.574    33.0982    25.3113    1491.49 0.0000e+00
       1407 25 May 2023 11:51:51     44.536     44.949    10.9068  37.065926     0.6374 2.0236e-01    288.142    102.928     44.536    33.0979    25.3111    1491.49 0.0000e+00
       1408 25 May 2023 11:51:52     44.496     44.909    10.9070  37.065895     0.8051 2.0121e-01    288.035    102.889     44.496    33.0978    25.3109    1491.49 0.0000e+00
       1409 25 May 2023 11:51:52     44.454     44.867    10.9070  37.065876     0.7902 2.0069e-01    288.226    102.957     44.454    33.0977    25.3109    1491.49 0.0000e+00
       1410 25 May 2023 11:51:52     44.412     44.825    10.9070  37.065838     0.6920 1.9785e-01    288.383    103.013     44.412    33.0977    25.3108    1491.49 0.0000e+00
       1411 25 May 2023 11:51:52     44.370     44.782    10.9070  37.065758     0.6920 1.9673e-01    288.473    103.045     44.370    33.0977    25.3108    1491.49 0.0000e+00
       1412 25 May 2023 11:51:52     44.327     44.739    10.9070  37.065685     0.6374 2.0779e-01    288.623    103.099     44.327    33.0976    25.3108    1491.49 0.0000e+00
       1413 25 May 2023 11:51:54     44.285     44.697    10.9069  37.065647     0.6305 2.0311e-01    289.044    103.250     44.285    33.0976    25.3108    1491.49 0.0000e+00
       1414 25 May 2023 11:51:54     44.244     44.655    10.9069  37.065632     0.5898 2.1275e-01    289.093    103.267     44.244    33.0977    25.3108    1491.49 0.0000e+00
       1415 25 May 2023 11:51:54     44.202     44.613    10.9069  37.065613     0.5978 2.2038e-01    289.173    103.296     44.202    33.0977    25.3109    1491.48 0.0000e+00
       1416 25 May 2023 11:51:54     44.162     44.572    10.9069  37.065567     0.7644 2.1257e-01    289.136    103.283     44.162    33.0977    25.3109    1491.48 0.0000e+00
       1417 25 May 2023 11:51:54     44.122     44.532    10.9068  37.065498     0.7644 2.1637e-01    289.092    103.267     44.122    33.0977    25.3109    1491.48 0.0000e+00
       1418 25 May 2023 11:51:55     44.083     44.492    10.9067  37.065418     0.6999 2.2309e-01    289.116    103.275     44.083    33.0977    25.3109    1491.48 0.0000e+00
       1419 25 May 2023 11:51:55     44.045     44.454    10.9066  37.065327     0.6851 2.2241e-01    289.226    103.315     44.045    33.0977    25.3109    1491.48 0.0000e+00
       1420 25 May 2023 11:51:55     44.008     44.417    10.9065  37.065243     0.6622 2.0539e-01    289.184    103.300     44.008    33.0977    25.3110    1491.48 0.0000e+00
       1421 25 May 2023 11:51:55     43.972     44.381    10.9064  37.065147     0.7704 2.1538e-01    288.905    103.201     43.972    33.0978    25.3110    1491.48 0.0000e+00
       1422 25 May 2023 11:51:55     43.938     44.346    10.9063  37.065025     0.7813 2.1392e-01    289.035    103.246     43.938    33.0978    25.3110    1491.48 0.0000e+00
       1423 25 May 2023 11:51:55     43.904     44.312    10.9061  37.064896     0.7317 2.2743e-01    289.035    103.247     43.904    33.0978    25.3111    1491.48 0.0000e+00
       1424 25 May 2023 11:51:56     43.871     44.279    10.9060  37.064789     0.7277 2.1420e-01    289.126    103.279     43.871    33.0978    25.3111    1491.48 0.0000e+00
       1425 25 May 2023 11:51:56     43.839     44.246    10.9059  37.064690     0.6275 2.2285e-01    289.090    103.266     43.839    33.0979    25.3112    1491.48 0.0000e+00
       1426 25 May 2023 11:51:56     43.807     44.214    10.9057  37.064636     0.6236 2.1774e-01    289.055    103.254     43.807    33.0979    25.3113    1491.47 0.0000e+00
       1427 25 May 2023 11:51:56     43.775     44.182    10.9056  37.064644     0.6563 2.1875e-01    289.120    103.277     43.775    33.0981    25.3114    1491.47 0.0000e+00
       1428 25 May 2023 11:51:56     43.743     44.149    10.9055  37.064674     0.6434 2.1462e-01    289.045    103.250     43.743    33.0982    25.3115    1491.47 0.0000e+00
       1429 25 May 2023 11:51:57     43.711     44.117    10.9055  37.064709     0.6493 2.2968e-01    289.043    103.250     43.711    33.0983    25.3116    1491.47 0.0000e+00
       1430 25 May 2023 11:51:57     43.678     44.084    10.9054  37.064758     0.6632 2.3210e-01    288.868    103.187     43.678    33.0984    25.3117    1491.47 0.0000e+00
       1431 25 May 2023 11:51:57     43.646     44.051    10.9054  37.064819     0.6533 2.4888e-01    288.677    103.119     43.646    33.0985    25.3117    1491.47 0.0000e+00
       1432 25 May 2023 11:51:57     43.613     44.018    10.9054  37.064861     0.6325 2.4526e-01    288.602    103.093     43.613    33.0985    25.3118    1491.47 0.0000e+00
       1433 25 May 2023 11:51:57     43.580     43.985    10.9054  37.064869     0.8100 2.3990e-01    288.268    102.974     43.580    33.0985    25.3118    1491.47 0.0000e+00
       1434 25 May 2023 11:51:59     43.548     43.952    10.9055  37.064873     0.8130 2.3620e-01    288.366    103.009     43.548    33.0985    25.3118    1491.47 0.0000e+00
       1435 25 May 2023 11:51:59     43.515     43.919    10.9055  37.064888     0.6484 2.4709e-01    288.682    103.121     43.515    33.0985    25.3118    1491.47 0.0000e+00
       1436 25 May 2023 11:51:59     43.483     43.887    10.9055  37.064899     0.6464 2.2560e-01    288.730    103.138     43.483    33.0986    25.3118    1491.47 0.0000e+00
       1437 25 May 2023 11:51:59     43.451     43.854    10.9055  37.064888     0.6285 2.3358e-01    288.922    103.207     43.451    33.0985    25.3118    1491.47 0.0000e+00
       1438 25 May 2023 11:51:59     43.419     43.822    10.9055  37.064873     0.6246 2.3502e-01    289.290    103.338     43.419    33.0985    25.3118    1491.47 0.0000e+00
       1439 25 May 2023 11:52:00     43.387     43.790    10.9055  37.064869     0.6493 2.3425e-01    289.482    103.406     43.387    33.0985    25.3118    1491.47 0.0000e+00
       1440 25 May 2023 11:52:00     43.356     43.759    10.9055  37.064877     0.6374 2.3190e-01    289.814    103.525     43.356    33.0985    25.3118    1491.47 0.0000e+00
       1441 25 May 2023 11:52:00     43.324     43.727    10.9055  37.064899     0.5819 2.3822e-01    289.824    103.528     43.324    33.0986    25.3118    1491.47 0.0000e+00
       1442 25 May 2023 11:52:00     43.292     43.695    10.9055  37.064926     0.5968 2.5405e-01    289.487    103.408     43.292    33.0987    25.3119    1491.47 0.0000e+00
       1443 25 May 2023 11:52:00     43.261     43.663    10.9055  37.064922     0.5779 2.4451e-01    289.021    103.241     43.261    33.0987    25.3119    1491.47 0.0000e+00
       1444 25 May 2023 11:52:00     43.229     43.630    10.9054  37.064926     0.7148 2.4682e-01    288.740    103.140     43.229    33.0987    25.3119    1491.46 0.0000e+00
       1445 25 May 2023 11:52:01     43.196     43.598    10.9054  37.064960     0.7148 2.5549e-01    288.181    102.941     43.196    33.0988    25.3120    1491.46 0.0000e+00
       1446 25 May 2023 11:52:01     43.164     43.565    10.9055  37.065010     0.6206 2.4291e-01    287.981    102.869     43.164    33.0988    25.3120    1491.46 0.0000e+00
       1447 25 May 2023 11:52:01     43.131     43.532    10.9055  37.065071     0.6117 2.5527e-01    287.589    102.730     43.131    33.0989    25.3121    1491.46 0.0000e+00
       1448 25 May 2023 11:52:01     43.098     43.499    10.9055  37.065128     0.8011 2.4628e-01    287.667    102.757     43.098    33.0989    25.3121    1491.46 0.0000e+00
       1449 25 May 2023 11:52:01     43.066     43.466    10.9056  37.065159     0.7932 2.5516e-01    287.845    102.821     43.066    33.0989    25.3120    1491.46 0.0000e+00
       1450 25 May 2023 11:52:03     43.034     43.434    10.9057  37.065170     0.6573 2.4638e-01    288.095    102.910     43.034    33.0989    25.3120    1491.46 0.0000e+00
       1451 25 May 2023 11:52:03     43.003     43.402    10.9057  37.065155     0.6642 2.4833e-01    288.374    103.010     43.003    33.0988    25.3119    1491.46 0.0000e+00
       1452 25 May 2023 11:52:03     42.971     43.370    10.9058  37.065090     0.6464 2.5200e-01    288.662    103.113     42.971    33.0987    25.3119    1491.46 0.0000e+00
       1453 25 May 2023 11:52:03     42.940     43.338    10.9057  37.065010     0.6434 2.6610e-01    288.726    103.136     42.940    33.0987    25.3118    1491.46 0.0000e+00
       1454 25 May 2023 11:52:03     42.908     43.306    10.9057  37.064930     0.6156 2.6425e-01    288.830    103.173     42.908    33.0986    25.3118    1491.46 0.0000e+00
       1455 25 May 2023 11:52:04     42.876     43.274    10.9057  37.064831     0.6186 2.7151e-01    289.003    103.235     42.876    33.0986    25.3118    1491.46 0.0000e+00
       1456 25 May 2023 11:52:04     42.843     43.241    10.9056  37.064713     0.7039 2.4665e-01    288.746    103.143     42.843    33.0985    25.3118    1491.46 0.0000e+00
       1457 25 May 2023 11:52:04     42.810     43.208    10.9056  37.064583     0.6960 2.6069e-01    288.826    103.172     42.810    33.0985    25.3117    1491.46 0.0000e+00
       1458 25 May 2023 11:52:04     42.776     43.174    10.9056  37.064438     0.6979 2.6315e-01    288.709    103.130     42.776    33.0984    25.3116    1491.46 0.0000e+00
       1459 25 May 2023 11:52:04     42.742     43.139    10.9055  37.064262     0.6950 2.7408e-01    288.412    103.023     42.742    33.0982    25.3115    1491.46 0.0000e+00
       1460 25 May 2023 11:52:05     42.708     43.105    10.9055  37.064091     0.6920 2.7127e-01    288.435    103.032     42.708    33.0981    25.3114    1491.46 0.0000e+00
       1461 25 May 2023 11:52:05     42.674     43.070    10.9055  37.063965     0.6940 2.6651e-01    288.304    102.985     42.674    33.0980    25.3113    1491.45 0.0000e+00
       1462 25 May 2023 11:52:05     42.640     43.036    10.9055  37.063889     0.5978 2.8020e-01    288.111    102.916     42.640    33.0979    25.3113    1491.45 0.0000e+00
       1463 25 May 2023 11:52:05     42.607     43.003    10.9055  37.063820     0.5968 2.7831e-01    287.917    102.846     42.607    33.0979    25.3112    1491.45 0.0000e+00
       1464 25 May 2023 11:52:05     42.574     42.970    10.9055  37.063740     0.5680 2.7867e-01    287.899    102.840     42.574    33.0978    25.3112    1491.45 0.0000e+00
       1465 25 May 2023 11:52:05     42.542     42.937    10.9055  37.063694     0.7237 2.6704e-01    287.677    102.760     42.542    33.0977    25.3112    1491.45 0.0000e+00
       1466 25 May 2023 11:52:07     42.509     42.904    10.9055  37.063686     0.7257 2.6733e-01    287.889    102.837     42.509    33.0978    25.3112    1491.45 0.0000e+00
       1467 25 May 2023 11:52:07     42.477     42.872    10.9055  37.063690     0.5839 2.7116e-01    287.937    102.854     42.477    33.0978    25.3112    1491.45 0.0000e+00
       1468 25 May 2023 11:52:07     42.445     42.839    10.9055  37.063705     0.5779 2.7330e-01    287.857    102.825     42.445    33.0978    25.3112    1491.45 0.0000e+00
       1469 25 May 2023 11:52:07     42.411     42.805    10.9055  37.063744     0.7178 2.6332e-01    287.798    102.804     42.411    33.0979    25.3113    1491.45 0.0000e+00
       1470 25 May 2023 11:52:07     42.378     42.772    10.9055  37.063786     0.7208 2.7940e-01    287.805    102.807     42.378    33.0979    25.3113    1491.45 0.0000e+00
       1471 25 May 2023 11:52:08     42.345     42.738    10.9055  37.063820     0.5819 2.8571e-01    287.522    102.706     42.345    33.0980    25.3113    1491.45 0.0000e+00
       1472 25 May 2023 11:52:08     42.311     42.704    10.9055  37.063877     0.5740 2.7348e-01    287.527    102.708     42.311    33.0981    25.3114    1491.45 0.0000e+00
       1473 25 May 2023 11:52:08     42.278     42.671    10.9054  37.063961     0.6464 2.8359e-01    287.434    102.674     42.278    33.0982    25.3115    1491.45 0.0000e+00
       1474 25 May 2023 11:52:08     42.245     42.638    10.9054  37.064026     0.6345 2.9356e-01    287.490    102.695     42.245    33.0983    25.3116    1491.45 0.0000e+00
       1475 25 May 2023 11:52:08     42.213     42.605    10.9054  37.064095     0.7138 2.8942e-01    287.926    102.850     42.213    33.0984    25.3117    1491.45 0.0000e+00
       1476 25 May 2023 11:52:09     42.181     42.573    10.9053  37.064178     0.7009 2.8740e-01    288.327    102.993     42.181    33.0986    25.3118    1491.45 0.0000e+00
       1477 25 May 2023 11:52:09     42.150     42.541    10.9053  37.064251     0.7356 2.8075e-01    288.654    103.110     42.150    33.0987    25.3120    1491.45 0.0000e+00
       1478 25 May 2023 11:52:09     42.118     42.509    10.9052  37.064289     0.7376 2.9569e-01    288.937    103.212     42.118    33.0988    25.3120    1491.45 0.0000e+00
       1479 25 May 2023 11:52:09     42.087     42.478    10.9052  37.064274     0.5938 2.9018e-01    289.036    103.248     42.087    33.0988    25.3120    1491.45 0.0000e+00
       1480 25 May 2023 11:52:09     42.056     42.446    10.9052  37.064220     0.6027 2.9209e-01    288.999    103.235     42.056    33.0988    25.3120    1491.44 0.0000e+00
       1481 25 May 2023 11:52:09     42.025     42.415    10.9051  37.064178     0.6831 2.9151e-01    288.936    103.212     42.025    33.0988    25.3121    1491.44 0.0000e+00
       1482 25 May 2023 11:52:11     41.993     42.383    10.9051  37.064156     0.6722 3.0502e-01    288.889    103.196     41.993    33.0988    25.3121    1491.44 0.0000e+00
       1483 25 May 2023 11:52:11     41.960     42.350    10.9051  37.064152     0.6910 2.8891e-01    288.579    103.085     41.960    33.0988    25.3121    1491.44 0.0000e+00
       1484 25 May 2023 11:52:11     41.928     42.317    10.9051  37.064163     0.6930 3.0038e-01    288.663    103.116     41.928    33.0988    25.3121    1491.44 0.0000e+00
       1485 25 May 2023 11:52:11     41.894     42.283    10.9052  37.064163     0.6374 2.8652e-01    288.384    103.016     41.894    33.0988    25.3120    1491.44 0.0000e+00
       1486 25 May 2023 11:52:11     41.861     42.250    10.9052  37.064125     0.6414 3.0462e-01    288.514    103.063     41.861    33.0987    25.3120    1491.44 0.0000e+00
       1487 25 May 2023 11:52:12     41.828     42.216    10.9053  37.064072     0.6246 3.0959e-01    288.619    103.100     41.828    33.0986    25.3119    1491.44 0.0000e+00
       1488 25 May 2023 11:52:12     41.794     42.182    10.9054  37.064003     0.7426 2.9530e-01    288.481    103.051     41.794    33.0985    25.3118    1491.44 0.0000e+00
       1489 25 May 2023 11:52:12     41.761     42.149    10.9054  37.063911     0.7565 3.0428e-01    288.437    103.035     41.761    33.0984    25.3117    1491.44 0.0000e+00
       1490 25 May 2023 11:52:12     41.728     42.116    10.9055  37.063789     0.6156 3.1333e-01    288.376    103.014     41.728    33.0982    25.3115    1491.44 0.0000e+00
       1491 25 May 2023 11:52:12     41.695     42.083    10.9056  37.063671     0.6146 3.0669e-01    288.385    103.017     41.695    33.0981    25.3114    1491.44 0.0000e+00
       1492 25 May 2023 11:52:13     41.663     42.049    10.9056  37.063591     0.6593 3.1422e-01    288.333    102.998     41.663    33.0979    25.3113    1491.44 0.0000e+00
       1493 25 May 2023 11:52:13     41.630     42.016    10.9057  37.063538     0.6583 3.0435e-01    288.491    103.055     41.630    33.0978    25.3112    1491.44 0.0000e+00
       1494 25 May 2023 11:52:13     41.597     41.983    10.9058  37.063522     0.6414 3.0329e-01    288.481    103.051     41.597    33.0977    25.3111    1491.44 0.0000e+00
       1495 25 May 2023 11:52:13     41.564     41.950    10.9059  37.063564     0.6484 3.3073e-01    288.453    103.041     41.564    33.0977    25.3111    1491.44 0.0000e+00
       1496 25 May 2023 11:52:13     41.530     41.916    10.9060  37.063652     0.6107 3.3782e-01    288.432    103.034     41.530    33.0977    25.3111    1491.44 0.0000e+00
       1497 25 May 2023 11:52:15     41.496     41.882    10.9061  37.063740     0.5988 3.2279e-01    288.478    103.050     41.496    33.0977    25.3111    1491.44 0.0000e+00
       1498 25 May 2023 11:52:15     41.462     41.847    10.9062  37.063805     0.6305 3.0891e-01    288.559    103.079     41.462    33.0977    25.3110    1491.44 0.0000e+00
       1499 25 May 2023 11:52:15     41.428     41.812    10.9063  37.063873     0.6345 3.3737e-01    288.492    103.055     41.428    33.0977    25.3110    1491.44 0.0000e+00
       1500 25 May 2023 11:52:15     41.393     41.778    10.9064  37.063938     0.6156 3.2820e-01    288.491    103.055     41.393    33.0977    25.3109    1491.44 0.0000e+00
       1501 25 May 2023 11:52:15     41.360     41.744    10.9066  37.063988     0.6117 3.3811e-01    288.343    103.001     41.360    33.0976    25.3109    1491.44 0.0000e+00
       1502 25 May 2023 11:52:15     41.326     41.710    10.9066  37.064045     0.6732 3.3959e-01    288.322    102.994     41.326    33.0976    25.3109    1491.44 0.0000e+00
       1503 25 May 2023 11:52:16     41.293     41.676    10.9067  37.064117     0.6801 3.4168e-01    288.239    102.964     41.293    33.0976    25.3109    1491.44 0.0000e+00
       1504 25 May 2023 11:52:16     41.260     41.644    10.9067  37.064198     0.5918 3.3952e-01    288.154    102.934     41.260    33.0977    25.3109    1491.44 0.0000e+00
       1505 25 May 2023 11:52:16     41.228     41.611    10.9068  37.064281     0.6067 3.3261e-01    288.021    102.886     41.228    33.0978    25.3110    1491.44 0.0000e+00
       1506 25 May 2023 11:52:16     41.197     41.579    10.9068  37.064373     0.6186 3.4559e-01    288.172    102.941     41.197    33.0979    25.3110    1491.43 0.0000e+00
       1507 25 May 2023 11:52:16     41.165     41.547    10.9068  37.064445     0.6156 3.3458e-01    288.311    102.990     41.165    33.0980    25.3111    1491.43 0.0000e+00
       1508 25 May 2023 11:52:17     41.133     41.514    10.9068  37.064495     0.5918 3.3392e-01    288.505    103.061     41.133    33.0980    25.3112    1491.43 0.0000e+00
       1509 25 May 2023 11:52:17     41.100     41.482    10.9067  37.064545     0.5670 3.5184e-01    288.543    103.074     41.100    33.0981    25.3112    1491.43 0.0000e+00
       1510 25 May 2023 11:52:17     41.067     41.448    10.9067  37.064598     0.5809 3.6302e-01    288.897    103.201     41.067    33.0982    25.3113    1491.43 0.0000e+00
       1511 25 May 2023 11:52:17     41.034     41.415    10.9067  37.064659     0.6642 3.5138e-01    288.811    103.170     41.034    33.0983    25.3114    1491.43 0.0000e+00
       1512 25 May 2023 11:52:17     41.001     41.382    10.9066  37.064709     0.6434 3.5571e-01    288.719    103.137     41.001    33.0984    25.3115    1491.43 0.0000e+00
       1513 25 May 2023 11:52:19     40.969     41.349    10.9066  37.064766     0.6117 3.6597e-01    288.767    103.153     40.969    33.0985    25.3116    1491.43 0.0000e+00
       1514 25 May 2023 11:52:19     40.937     41.317    10.9065  37.064835     0.6226 3.5339e-01    288.516    103.064     40.937    33.0987    25.3117    1491.43 0.0000e+00
       1515 25 May 2023 11:52:19     40.906     41.285    10.9065  37.064892     0.6682 3.5478e-01    288.467    103.047     40.906    33.0988    25.3118    1491.43 0.0000e+00
       1516 25 May 2023 11:52:19     40.874     41.254    10.9064  37.064938     0.6563 3.5571e-01    288.389    103.019     40.874    33.0989    25.3119    1491.43 0.0000e+00
       1517 25 May 2023 11:52:19     40.843     41.223    10.9064  37.064945     0.6702 3.6231e-01    288.310    102.991     40.843    33.0989    25.3119    1491.43 0.0000e+00
       1518 25 May 2023 11:52:20     40.812     41.191    10.9064  37.064896     0.6860 3.7628e-01    288.237    102.964     40.812    33.0989    25.3119    1491.43 0.0000e+00
       1519 25 May 2023 11:52:20     40.781     41.160    10.9064  37.064796     0.6513 3.7056e-01    288.297    102.985     40.781    33.0988    25.3119    1491.43 0.0000e+00
       1520 25 May 2023 11:52:20     40.750     41.129    10.9064  37.064693     0.6612 3.6790e-01    288.269    102.976     40.750    33.0987    25.3118    1491.43 0.0000e+00
       1521 25 May 2023 11:52:20     40.719     41.097    10.9064  37.064617     0.6870 3.6806e-01    288.209    102.955     40.719    33.0986    25.3117    1491.43 0.0000e+00
       1522 25 May 2023 11:52:20     40.687     41.065    10.9065  37.064571     0.6751 3.6733e-01    288.321    102.994     40.687    33.0986    25.3116    1491.43 0.0000e+00
       1523 25 May 2023 11:52:20     40.654     41.032    10.9065  37.064545     0.5750 3.6390e-01    288.390    103.019     40.654    33.0985    25.3116    1491.43 0.0000e+00
       1524 25 May 2023 11:52:21     40.622     40.999    10.9066  37.064541     0.5789 3.6838e-01    288.278    102.979     40.622    33.0984    25.3115    1491.43 0.0000e+00
       1525 25 May 2023 11:52:21     40.588     40.965    10.9068  37.064522     0.6007 3.7194e-01    288.142    102.931     40.588    33.0983    25.3114    1491.43 0.0000e+00
       1526 25 May 2023 11:52:21     40.555     40.932    10.9070  37.064449     0.6057 3.7760e-01    288.328    102.997     40.555    33.0981    25.3112    1491.42 0.0000e+00
       1527 25 May 2023 11:52:21     40.522     40.899    10.9071  37.064316     0.7069 3.7818e-01    288.024    102.889     40.522    33.0978    25.3109    1491.42 0.0000e+00
       1528 25 May 2023 11:52:21     40.490     40.866    10.9072  37.064205     0.7079 3.7843e-01    288.018    102.886     40.490    33.0977    25.3108    1491.42 0.0000e+00
       1529 25 May 2023 11:52:23     40.457     40.833    10.9072  37.064144     0.6851 3.8075e-01    288.046    102.896     40.457    33.0976    25.3108    1491.42 0.0000e+00
       1530 25 May 2023 11:52:23     40.425     40.800    10.9071  37.064114     0.6880 3.8662e-01    288.040    102.894     40.425    33.0976    25.3108    1491.42 0.0000e+00
       1531 25 May 2023 11:52:23     40.393     40.768    10.9071  37.064072     0.6662 3.9821e-01    288.084    102.909     40.393    33.0976    25.3108    1491.42 0.0000e+00
       1532 25 May 2023 11:52:23     40.360     40.735    10.9071  37.064037     0.6464 3.8891e-01    288.235    102.963     40.360    33.0976    25.3108    1491.42 0.0000e+00
       1533 25 May 2023 11:52:23     40.328     40.702    10.9071  37.064026     0.6374 3.8823e-01    288.396    103.021     40.328    33.0976    25.3108    1491.42 0.0000e+00
       1534 25 May 2023 11:52:24     40.295     40.669    10.9070  37.064022     0.6573 3.9371e-01    288.635    103.106     40.295    33.0977    25.3108    1491.42 0.0000e+00
       1535 25 May 2023 11:52:24     40.262     40.636    10.9070  37.064034     0.6553 3.9379e-01    288.952    103.220     40.262    33.0977    25.3109    1491.42 0.0000e+00
       1536 25 May 2023 11:52:24     40.230     40.603    10.9069  37.064068     0.6146 3.9760e-01    289.058    103.258     40.230    33.0978    25.3110    1491.42 0.0000e+00
       1537 25 May 2023 11:52:24     40.197     40.570    10.9069  37.064129     0.6186 3.9388e-01    289.227    103.317     40.197    33.0979    25.3110    1491.42 0.0000e+00
       1538 25 May 2023 11:52:24     40.163     40.536    10.9069  37.064213     0.5859 4.0109e-01    289.206    103.310     40.163    33.0980    25.3111    1491.42 0.0000e+00
       1539 25 May 2023 11:52:24     40.131     40.503    10.9070  37.064270     0.5859 4.0153e-01    289.193    103.305     40.131    33.0981    25.3112    1491.42 0.0000e+00
       1540 25 May 2023 11:52:25     40.098     40.470    10.9070  37.064289     0.5809 3.9535e-01    289.098    103.271     40.098    33.0981    25.3112    1491.42 0.0000e+00
       1541 25 May 2023 11:52:25     40.065     40.437    10.9069  37.064335     0.5730 4.1320e-01    288.923    103.209     40.065    33.0982    25.3112    1491.42 0.0000e+00
       1542 25 May 2023 11:52:25     40.033     40.405    10.9069  37.064404     0.6216 4.0889e-01    288.580    103.085     40.033    33.0983    25.3113    1491.42 0.0000e+00
       1543 25 May 2023 11:52:25     40.002     40.373    10.9069  37.064476     0.6255 4.2022e-01    288.576    103.084     40.002    33.0984    25.3114    1491.42 0.0000e+00
       1544 25 May 2023 11:52:25     39.970     40.341    10.9069  37.064522     0.6355 4.0871e-01    288.495    103.055     39.970    33.0984    25.3115    1491.42 0.0000e+00
       1545 25 May 2023 11:52:26     39.939     40.310    10.9069  37.064526     0.6355 4.1940e-01    288.352    103.004     39.939    33.0985    25.3115    1491.41 0.0000e+00
       1546 25 May 2023 11:52:26     39.907     40.278    10.9068  37.064503     0.7267 4.1483e-01    288.169    102.938     39.907    33.0985    25.3115    1491.41 0.0000e+00
       1547 25 May 2023 11:52:26     39.875     40.245    10.9067  37.064453     0.7198 4.2077e-01    288.140    102.928     39.875    33.0986    25.3116    1491.41 0.0000e+00
       1548 25 May 2023 11:52:26     39.843     40.213    10.9067  37.064419     0.6732 4.2013e-01    288.095    102.912     39.843    33.0986    25.3116    1491.41 0.0000e+00
       1549 25 May 2023 11:52:26     39.811     40.180    10.9066  37.064415     0.6593 4.3882e-01    288.116    102.919     39.811    33.0987    25.3117    1491.41 0.0000e+00
       1550 25 May 2023 11:52:28     39.778     40.147    10.9065  37.064423     0.6107 4.1502e-01    288.484    103.051     39.778    33.0988    25.3118    1491.41 0.0000e+00
       1551 25 May 2023 11:52:28     39.745     40.114    10.9065  37.064407     0.6117 4.2736e-01    288.424    103.030     39.745    33.0988    25.3118    1491.41 0.0000e+00
       1552 25 May 2023 11:52:28     39.712     40.081    10.9065  37.064400     0.5849 4.3367e-01    288.787    103.159     39.712    33.0988    25.3118    1491.41 0.0000e+00
       1553 25 May 2023 11:52:28     39.680     40.048    10.9065  37.064396     0.5928 4.4113e-01    288.717    103.135     39.680    33.0988    25.3118    1491.41 0.0000e+00
       1554 25 May 2023 11:52:28     39.647     40.015    10.9065  37.064346     0.5928 4.3614e-01    288.814    103.169     39.647    33.0988    25.3118    1491.41 0.0000e+00
       1555 25 May 2023 11:52:29     39.616     39.983    10.9065  37.064240     0.6117 4.3367e-01    288.572    103.083     39.616    33.0987    25.3117    1491.41 0.0000e+00
       1556 25 May 2023 11:52:29     39.584     39.951    10.9065  37.064098     0.6206 4.4794e-01    288.499    103.056     39.584    33.0986    25.3116    1491.41 0.0000e+00
       1557 25 May 2023 11:52:29     39.553     39.920    10.9065  37.063927     0.6801 4.3920e-01    288.216    102.955     39.553    33.0984    25.3115    1491.41 0.0000e+00
