       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       1156 25 May 2023 10:13:18     12.906     13.025    10.3294  36.818810     0.8745 6.5333e+01    292.029    103.379     12.906    33.3906    25.6395    1489.27 0.0000e+00
       1157 25 May 2023 10:13:18     12.852     12.970    10.3396  36.820274     0.6067 6.8016e+01    292.296    103.484     12.852    33.3828    25.6317    1489.29 0.0000e+00
       1158 25 May 2023 10:13:18     12.798     12.916    10.3484  36.821369     0.5938 6.7630e+01    292.327    103.504     12.798    33.3757    25.6247    1489.32 0.0000e+00
       1159 25 May 2023 10:13:18     12.744     12.861    10.3556  36.822144     0.6821 6.5720e+01    292.477    103.567     12.744    33.3699    25.6189    1489.33 0.0000e+00
       1160 25 May 2023 10:13:19     12.690     12.807    10.3612  36.822758     0.6841 6.5190e+01    292.553    103.603     12.690    33.3655    25.6145    1489.35 0.0000e+00
       1161 25 May 2023 10:13:19     12.637     12.754    10.3655  36.823425     0.8636 6.7689e+01    292.629    103.638     12.637    33.3622    25.6112    1489.36 0.0000e+00
       1162 25 May 2023 10:13:19     12.584     12.700    10.3694  36.824184     0.8487 6.8389e+01    292.854    103.726     12.584    33.3594    25.6083    1489.37 0.0000e+00
       1163 25 May 2023 10:13:19     12.531     12.647    10.3737  36.825047     0.7069 6.9035e+01    293.115    103.823     12.531    33.3564    25.6052    1489.38 0.0000e+00
       1164 25 May 2023 10:13:19     12.478     12.593    10.3786  36.826073     0.7009 6.6968e+01    293.315    103.895     12.478    33.3529    25.6017    1489.39 0.0000e+00
       1165 25 May 2023 10:13:19     12.425     12.540    10.3844  36.827225     0.8011 6.6763e+01    293.533    103.973     12.425    33.3488    25.5975    1489.41 0.0000e+00
       1166 25 May 2023 10:13:21     12.372     12.485    10.3908  36.828316     0.7981 7.0054e+01    293.546    103.984     12.372    33.3440    25.5926    1489.42 0.0000e+00
       1167 25 May 2023 10:13:21     12.318     12.431    10.3973  36.829212     0.6999 6.8613e+01    293.417    103.955     12.318    33.3390    25.5876    1489.44 0.0000e+00
       1168 25 May 2023 10:13:21     12.265     12.378    10.4030  36.829899     0.7049 7.1996e+01    293.338    103.942     12.265    33.3344    25.5831    1489.45 0.0000e+00
       1169 25 May 2023 10:13:21     12.213     12.325    10.4077  36.830437     0.6801 6.9489e+01    293.272    103.927     12.213    33.3307    25.5794    1489.46 0.0000e+00
       1170 25 May 2023 10:13:21     12.162     12.274    10.4114  36.830868     0.6880 7.1603e+01    293.349    103.961     12.162    33.3277    25.5764    1489.47 0.0000e+00
       1171 25 May 2023 10:13:22     12.111     12.223    10.4146  36.831318     0.6315 7.1181e+01    293.185    103.912     12.111    33.3254    25.5740    1489.48 0.0000e+00
       1172 25 May 2023 10:13:22     12.061     12.172    10.4175  36.831924     0.6206 6.9840e+01    293.420    104.005     12.061    33.3233    25.5720    1489.49 0.0000e+00
       1173 25 May 2023 10:13:22     12.011     12.122    10.4206  36.832741     0.6126 6.9672e+01    293.537    104.060     12.011    33.3213    25.5699    1489.50 0.0000e+00
       1174 25 May 2023 10:13:22     11.961     12.071    10.4243  36.833660     0.7257 7.0392e+01    293.626    104.104     11.961    33.3189    25.5673    1489.50 0.0000e+00
       1175 25 May 2023 10:13:22     11.910     12.019    10.4286  36.834572     0.7267 7.5975e+01    293.765    104.164     11.910    33.3159    25.5642    1489.52 0.0000e+00
       1176 25 May 2023 10:13:23     11.858     11.967    10.4333  36.835419     0.7684 7.7588e+01    293.845    104.201     11.858    33.3125    25.5608    1489.53 0.0000e+00
       1177 25 May 2023 10:13:23     11.805     11.914    10.4380  36.836170     0.7783 7.3427e+01    293.824    104.199     11.805    33.3089    25.5572    1489.54 0.0000e+00
       1178 25 May 2023 10:13:23     11.752     11.860    10.4427  36.836842     0.7079 6.9216e+01    293.674    104.154     11.752    33.3053    25.5536    1489.55 0.0000e+00
       1179 25 May 2023 10:13:23     11.698     11.806    10.4471  36.837440     0.7049 7.1823e+01    293.813    104.210     11.698    33.3019    25.5502    1489.56 0.0000e+00
       1180 25 May 2023 10:13:23     11.643     11.751    10.4511  36.837975     0.7098 7.7063e+01    293.941    104.256     11.643    33.2988    25.5471    1489.57 0.0000e+00
       1181 25 May 2023 10:13:25     11.589     11.695    10.4546  36.838547     0.6979 7.8184e+01    293.899    104.243     11.589    33.2962    25.5444    1489.58 0.0000e+00
       1182 25 May 2023 10:13:25     11.534     11.640    10.4577  36.839378     0.6474 7.2867e+01    293.987    104.284     11.534    33.2942    25.5424    1489.59 0.0000e+00
       1183 25 May 2023 10:13:25     11.478     11.584    10.4609  36.840710     0.6444 6.9338e+01    293.986    104.297     11.478    33.2926    25.5405    1489.60 0.0000e+00
       1184 25 May 2023 10:13:25     11.423     11.528    10.4650  36.842453     0.6583 7.6559e+01    294.243    104.400     11.423    33.2907    25.5383    1489.61 0.0000e+00
       1185 25 May 2023 10:13:25     11.368     11.473    10.4701  36.844185     0.6622 8.2560e+01    294.081    104.351     11.368    33.2878    25.5352    1489.62 0.0000e+00
       1186 25 May 2023 10:13:25     11.313     11.417    10.4757  36.845688     0.7118 8.1876e+01    293.988    104.328     11.313    33.2842    25.5314    1489.64 0.0000e+00
       1187 25 May 2023 10:13:26     11.259     11.363    10.4811  36.847134     0.7009 7.9078e+01    293.663    104.220     11.259    33.2807    25.5278    1489.65 0.0000e+00
       1188 25 May 2023 10:13:26     11.206     11.309    10.4863  36.848770     0.7247 8.0175e+01    293.344    104.111     11.206    33.2777    25.5245    1489.66 0.0000e+00
       1189 25 May 2023 10:13:26     11.153     11.256    10.4914  36.850697     0.7247 8.2976e+01    293.529    104.177     11.153    33.2749    25.5215    1489.68 0.0000e+00
       1190 25 May 2023 10:13:26     11.101     11.203    10.4968  36.852776     0.8279 8.6705e+01    293.569    104.190     11.101    33.2722    25.5184    1489.69 0.0000e+00
       1191 25 May 2023 10:13:26     11.049     11.151    10.5024  36.854733     0.8279 8.5276e+01    293.961    104.328     11.049    33.2690    25.5150    1489.71 0.0000e+00
       1192 25 May 2023 10:13:27     10.997     11.098    10.5080  36.856426     0.8289 8.1751e+01    294.089    104.374     10.997    33.2656    25.5114    1489.72 0.0000e+00
       1193 25 May 2023 10:13:27     10.945     11.045    10.5132  36.857883     0.8279 8.0263e+01    294.421    104.495     10.945    33.2623    25.5079    1489.74 0.0000e+00
       1194 25 May 2023 10:13:27     10.892     10.992    10.5179  36.859245     0.7832 7.9043e+01    294.698    104.597     10.892    33.2594    25.5048    1489.75 0.0000e+00
       1195 25 May 2023 10:13:27     10.838     10.938    10.5220  36.860634     0.7832 8.4533e+01    294.843    104.652     10.838    33.2571    25.5022    1489.76 0.0000e+00
       1196 25 May 2023 10:13:27     10.784     10.883    10.5258  36.861916     0.7584 8.9813e+01    294.889    104.671     10.784    33.2549    25.4999    1489.77 0.0000e+00
       1197 25 May 2023 10:13:29     10.730     10.828    10.5292  36.863075     0.7327 8.8468e+01    294.867    104.666     10.730    33.2530    25.4979    1489.78 0.0000e+00
       1198 25 May 2023 10:13:29     10.676     10.774    10.5323  36.864388     0.7386 8.3833e+01    294.763    104.634     10.676    33.2516    25.4962    1489.79 0.0000e+00
       1199 25 May 2023 10:13:29     10.623     10.721    10.5355  36.866112     0.8090 8.2741e+01    294.583    104.573     10.623    33.2504    25.4947    1489.80 0.0000e+00
       1200 25 May 2023 10:13:29     10.570     10.667    10.5394  36.868141     0.8150 8.9754e+01    294.418    104.515     10.570    33.2489    25.4929    1489.81 0.0000e+00
       1201 25 May 2023 10:13:29     10.517     10.613    10.5440  36.870094     0.8180 9.3032e+01    294.256    104.457     10.517    33.2467    25.4904    1489.82 0.0000e+00
       1202 25 May 2023 10:13:29     10.463     10.559    10.5487  36.871811     0.8090 9.1899e+01    294.132    104.415     10.463    33.2441    25.4876    1489.83 0.0000e+00
       1203 25 May 2023 10:13:30     10.409     10.505    10.5531  36.873295     0.7555 8.8082e+01    293.930    104.349     10.409    33.2416    25.4849    1489.84 0.0000e+00
       1204 25 May 2023 10:13:30     10.355     10.450    10.5571  36.874390     0.7475 8.7851e+01    293.567    104.226     10.355    33.2391    25.4822    1489.85 0.0000e+00
       1205 25 May 2023 10:13:30     10.300     10.395    10.5605  36.874920     0.7842 9.3583e+01    293.397    104.172     10.300    33.2365    25.4796    1489.86 0.0000e+00
       1206 25 May 2023 10:13:30     10.245     10.340    10.5631  36.874996     0.7852 9.6177e+01    293.210    104.116     10.245    33.2342    25.4774    1489.87 0.0000e+00
       1207 25 May 2023 10:13:30     10.192     10.286    10.5649  36.874947     0.7743 9.5381e+01    293.209    104.129     10.192    33.2326    25.4758    1489.87 0.0000e+00
       1208 25 May 2023 10:13:31     10.139     10.233    10.5660  36.874985     0.7644 9.0384e+01    293.316    104.176     10.139    33.2317    25.4749    1489.87 0.0000e+00
       1209 25 May 2023 10:13:31     10.088     10.180    10.5668  36.875217     0.6553 9.1059e+01    293.456    104.229     10.088    33.2312    25.4743    1489.87 0.0000e+00
       1210 25 May 2023 10:13:31     10.036     10.129    10.5676  36.875687     0.6563 9.3973e+01    293.687    104.310     10.036    33.2309    25.4740    1489.88 0.0000e+00
       1211 25 May 2023 10:13:31      9.985     10.077    10.5687  36.876278     0.6940 9.8303e+01    294.121    104.465      9.985    33.2305    25.4735    1489.88 0.0000e+00
       1212 25 May 2023 10:13:31      9.934     10.026    10.5701  36.876801     0.6860 1.0101e+02    294.172    104.489      9.934    33.2299    25.4727    1489.88 0.0000e+00
       1213 25 May 2023 10:13:33      9.883      9.974    10.5715  36.877258     0.6384 9.8024e+01    294.279    104.536      9.883    33.2290    25.4718    1489.89 0.0000e+00
       1214 25 May 2023 10:13:33      9.832      9.923    10.5730  36.877811     0.6374 1.0098e+02    294.376    104.578      9.832    33.2282    25.4710    1489.89 0.0000e+00
       1215 25 May 2023 10:13:33      9.781      9.871    10.5746  36.878384     0.7049 1.0145e+02    294.366    104.586      9.781    33.2274    25.4700    1489.89 0.0000e+00
       1216 25 May 2023 10:13:33      9.730      9.820    10.5762  36.878826     0.7079 1.0295e+02    294.431    104.620      9.730    33.2264    25.4690    1489.90 0.0000e+00
       1217 25 May 2023 10:13:33      9.679      9.769    10.5777  36.879181     0.6821 9.8951e+01    294.470    104.648      9.679    33.2254    25.4679    1489.90 0.0000e+00
       1218 25 May 2023 10:13:34      9.628      9.717    10.5790  36.879665     0.6890 1.0059e+02    294.632    104.719      9.628    33.2247    25.4672    1489.90 0.0000e+00
       1219 25 May 2023 10:13:34      9.577      9.665    10.5803  36.880482     0.6880 9.9646e+01    294.461    104.673      9.577    33.2244    25.4667    1489.91 0.0000e+00
       1220 25 May 2023 10:13:34      9.525      9.612    10.5819  36.881649     0.7862 1.0019e+02    294.796    104.803      9.525    33.2241    25.4662    1489.91 0.0000e+00
       1221 25 May 2023 10:13:34      9.472      9.559    10.5841  36.883068     0.7763 9.9189e+01    294.531    104.717      9.472    33.2235    25.4654    1489.92 0.0000e+00
       1222 25 May 2023 10:13:34      9.417      9.504    10.5868  36.884827     0.8160 1.0440e+02    294.683    104.775      9.417    33.2229    25.4644    1489.92 0.0000e+00
       1223 25 May 2023 10:13:34      9.362      9.448    10.5900  36.887009     0.8070 9.9907e+01    294.666    104.772      9.362    33.2222    25.4633    1489.93 0.0000e+00
       1224 25 May 2023 10:13:35      9.306      9.392    10.5937  36.889305     0.7644 9.8951e+01    294.617    104.756      9.306    33.2211    25.4618    1489.95 0.0000e+00
       1225 25 May 2023 10:13:35      9.250      9.335    10.5977  36.891106     0.7713 1.0147e+02    294.585    104.745      9.250    33.2193    25.4597    1489.96 0.0000e+00
       1226 25 May 2023 10:13:35      9.194      9.279    10.6014  36.892181     0.7118 1.0290e+02    294.452    104.702      9.194    33.2170    25.4573    1489.97 0.0000e+00
       1227 25 May 2023 10:13:35      9.139      9.223    10.6045  36.892948     0.7128 1.0279e+02    294.270    104.637      9.139    33.2150    25.4552    1489.97 0.0000e+00
       1228 25 May 2023 10:13:35      9.084      9.168    10.6069  36.894058     0.7852 9.8389e+01    294.341    104.660      9.084    33.2140    25.4540    1489.98 0.0000e+00
       1229 25 May 2023 10:13:37      9.031      9.114    10.6092  36.895767     0.7803 1.0374e+02    294.245    104.628      9.031    33.2136    25.4533    1489.99 0.0000e+00
       1230 25 May 2023 10:13:37      8.978      9.060    10.6120  36.897888     0.7991 9.9471e+01    294.218    104.621      8.978    33.2132    25.4525    1490.00 0.0000e+00
       1231 25 May 2023 10:13:37      8.926      9.008    10.6155  36.900269     0.8001 1.0234e+02    294.230    104.630      8.926    33.2124    25.4513    1490.01 0.0000e+00
       1232 25 May 2023 10:13:37      8.874      8.956    10.6197  36.902851     0.8735 1.1114e+02    294.262    104.649      8.874    33.2112    25.4496    1490.02 0.0000e+00
       1233 25 May 2023 10:13:37      8.823      8.904    10.6245  36.905521     0.8755 1.1089e+02    294.572    104.765      8.823    33.2095    25.4475    1490.03 0.0000e+00
       1234 25 May 2023 10:13:38      8.772      8.852    10.6299  36.908089     0.6761 1.0259e+02    294.653    104.796      8.772    33.2072    25.4447    1490.05 0.0000e+00
       1235 25 May 2023 10:13:38      8.721      8.801    10.6358  36.910450     0.6851 1.0486e+02    295.092    104.952      8.721    33.2042    25.4413    1490.06 0.0000e+00
       1236 25 May 2023 10:13:38      8.671      8.751    10.6420  36.912533     0.7327 1.1048e+02    295.236    105.002      8.671    33.2007    25.4376    1490.08 0.0000e+00
       1237 25 May 2023 10:13:38      8.621      8.701    10.6479  36.914158     0.7327 1.1399e+02    295.662    105.153      8.621    33.1970    25.4336    1490.10 0.0000e+00
       1238 25 May 2023 10:13:38      8.572      8.651    10.6532  36.915215     0.8755 1.1542e+02    295.535    105.108      8.572    33.1932    25.4297    1490.11 0.0000e+00
       1239 25 May 2023 10:13:39      8.522      8.600    10.6577  36.915752     0.8695 1.0911e+02    295.457    105.082      8.522    33.1897    25.4262    1490.12 0.0000e+00
       1240 25 May 2023 10:13:39      8.471      8.549    10.6612  36.915810     0.8467 9.9059e+01    295.390    105.058      8.471    33.1866    25.4232    1490.13 0.0000e+00
       1241 25 May 2023 10:13:39      8.419      8.497    10.6640  36.915428     0.7763 9.8217e+01    295.218    104.996      8.419    33.1837    25.4204    1490.14 0.0000e+00
       1242 25 May 2023 10:13:39      8.366      8.443    10.6662  36.914780     0.7634 1.0821e+02    295.045    104.933      8.366    33.1810    25.4180    1490.14 0.0000e+00
       1243 25 May 2023 10:13:39      8.312      8.388    10.6680  36.914040     0.6702 1.0823e+02    295.175    104.981      8.312    33.1787    25.4158    1490.14 0.0000e+00
       1244 25 May 2023 10:13:39      8.257      8.333    10.6695  36.913296     0.6712 1.0959e+02    295.144    104.971      8.257    33.1766    25.4139    1490.14 0.0000e+00
       1245 25 May 2023 10:13:40      8.201      8.276    10.6708  36.912666     0.7297 9.8433e+01    295.322    105.031      8.201    33.1749    25.4124    1490.14 0.0000e+00
       1246 25 May 2023 10:13:40      8.145      8.220    10.6719  36.912178     0.7247 9.2302e+01    295.611    105.133      8.145    33.1734    25.4111    1490.15 0.0000e+00
       1247 25 May 2023 10:13:40      8.090      8.165    10.6733  36.911751     0.7575 1.1041e+02    295.667    105.155      8.090    33.1717    25.4095    1490.15 0.0000e+00
       1248 25 May 2023 10:13:40      8.036      8.109    10.6751  36.911339     0.7584 1.1055e+02    295.786    105.198      8.036    33.1697    25.4076    1490.15 0.0000e+00
       1249 25 May 2023 10:13:40      7.981      8.054    10.6774  36.911003     0.7128 9.2727e+01    295.811    105.205      7.981    33.1673    25.4054    1490.16 0.0000e+00
       1250 25 May 2023 10:13:42      7.926      7.999    10.6797  36.910748     0.7178 9.2080e+01    295.873    105.224      7.926    33.1649    25.4031    1490.16 0.0000e+00
       1251 25 May 2023 10:13:42      7.871      7.943    10.6818  36.910515     0.7257 9.7001e+01    295.934    105.243      7.871    33.1628    25.4011    1490.16 0.0000e+00
       1252 25 May 2023 10:13:42      7.816      7.888    10.6833  36.910347     0.7208 1.1932e+02    295.821    105.201      7.816    33.1613    25.3997    1490.17 0.0000e+00
       1253 25 May 2023 10:13:42      7.762      7.833    10.6841  36.910263     0.7396 1.0781e+02    296.029    105.275      7.762    33.1605    25.3989    1490.17 0.0000e+00
       1254 25 May 2023 10:13:42      7.708      7.779    10.6845  36.910168     0.7456 9.4881e+01    295.973    105.254      7.708    33.1601    25.3985    1490.17 0.0000e+00
       1255 25 May 2023 10:13:43      7.654      7.725    10.6847  36.910007     0.7614 9.0721e+01    296.220    105.341      7.654    33.1598    25.3982    1490.17 0.0000e+00
       1256 25 May 2023 10:13:43      7.601      7.671    10.6850  36.909725     0.7753 9.6324e+01    296.287    105.366      7.601    33.1592    25.3977    1490.17 0.0000e+00
       1257 25 May 2023 10:13:43      7.549      7.618    10.6854  36.909176     0.6692 1.1349e+02    296.374    105.397      7.549    33.1584    25.3970    1490.17 0.0000e+00
       1258 25 May 2023 10:13:43      7.496      7.565    10.6858  36.908215     0.6751 9.5631e+01    296.335    105.382      7.496    33.1571    25.3959    1490.16 0.0000e+00
       1259 25 May 2023 10:13:43      7.444      7.512    10.6863  36.906818     0.7456 8.4792e+01    296.507    105.443      7.444    33.1552    25.3944    1490.16 0.0000e+00
       1260 25 May 2023 10:13:43      7.390      7.458    10.6868  36.905216     0.7416 9.0029e+01    296.538    105.452      7.390    33.1532    25.3927    1490.16 0.0000e+00
       1261 25 May 2023 10:13:44      7.336      7.403    10.6873  36.903717     0.6890 9.1819e+01    296.510    105.442      7.336    33.1512    25.3911    1490.16 0.0000e+00
       1262 25 May 2023 10:13:44      7.281      7.348    10.6878  36.902191     0.6216 9.3256e+01    296.688    105.507      7.281    33.1494    25.3896    1490.16 0.0000e+00
       1263 25 May 2023 10:13:44      7.227      7.293    10.6881  36.900532     0.6246 9.4137e+01    296.715    105.515      7.227    33.1474    25.3880    1490.16 0.0000e+00
       1264 25 May 2023 10:13:44      7.172      7.238    10.6883  36.899059     0.7108 9.7639e+01    296.711    105.514      7.172    33.1458    25.3867    1490.15 0.0000e+00
       1265 25 May 2023 10:13:44      7.118      7.183    10.6885  36.897861     0.7039 8.7009e+01    296.872    105.572      7.118    33.1444    25.3856    1490.15 0.0000e+00
       1266 25 May 2023 10:13:46      7.063      7.128    10.6886  36.896576     0.7178 9.0483e+01    296.964    105.604      7.063    33.1430    25.3845    1490.15 0.0000e+00
       1267 25 May 2023 10:13:46      7.008      7.073    10.6887  36.894855     0.7247 8.7525e+01    297.196    105.687      7.008    33.1413    25.3831    1490.15 0.0000e+00
       1268 25 May 2023 10:13:46      6.952      7.016    10.6886  36.892700     0.6910 7.9338e+01    297.521    105.803      6.952    33.1392    25.3815    1490.14 0.0000e+00
       1269 25 May 2023 10:13:46      6.895      6.959    10.6885  36.890488     0.6801 8.1966e+01    297.664    105.853      6.895    33.1371    25.3799    1490.14 0.0000e+00
       1270 25 May 2023 10:13:46      6.838      6.901    10.6884  36.888660     0.6851 9.6051e+01    297.856    105.921      6.838    33.1354    25.3786    1490.14 0.0000e+00
       1271 25 May 2023 10:13:47      6.780      6.842    10.6884  36.887318     0.6920 7.7979e+01    298.096    106.012      6.780    33.1342    25.3776    1490.13 0.0000e+00
       1272 25 May 2023 10:13:47      6.721      6.783    10.6883  36.886318     0.5769 7.8923e+01    298.167    106.041      6.721    33.1333    25.3769    1490.13 0.0000e+00
       1273 25 May 2023 10:13:47      6.664      6.725    10.6882  36.885578     0.5849 8.9109e+01    298.100    106.018      6.664    33.1326    25.3764    1490.13 0.0000e+00
       1274 25 May 2023 10:13:47      6.607      6.668    10.6882  36.885040     0.7267 9.5131e+01    298.180    106.048      6.607    33.1321    25.3760    1490.13 0.0000e+00
       1275 25 May 2023 10:13:47      6.551      6.612    10.6882  36.884548     0.7267 8.4663e+01    298.221    106.066      6.551    33.1317    25.3757    1490.13 0.0000e+00
       1276 25 May 2023 10:13:48      6.497      6.556    10.6881  36.883949     0.6275 7.8767e+01    297.981    105.984      6.497    33.1312    25.3753    1490.13 0.0000e+00
       1277 25 May 2023 10:13:48      6.443      6.502    10.6881  36.883224     0.6275 7.9721e+01    298.042    106.006      6.443    33.1305    25.3748    1490.12 0.0000e+00
       1278 25 May 2023 10:13:48      6.389      6.448    10.6881  36.882401     0.6424 8.1234e+01    298.101    106.028      6.389    33.1296    25.3741    1490.12 0.0000e+00
       1279 25 May 2023 10:13:48      6.336      6.394    10.6883  36.881588     0.6444 8.0862e+01    298.194    106.062      6.336    33.1287    25.3734    1490.12 0.0000e+00
       1280 25 May 2023 10:13:48      6.282      6.340    10.6885  36.880817     0.7128 7.7945e+01    298.241    106.081      6.282    33.1278    25.3726    1490.12 0.0000e+00
       1281 25 May 2023 10:13:48      6.228      6.286    10.6888  36.880001     0.6999 7.8716e+01    298.232    106.080      6.228    33.1267    25.3717    1490.12 0.0000e+00
       1282 25 May 2023 10:13:50      6.174      6.231    10.6891  36.879166     0.5621 8.0527e+01    298.295    106.108      6.174    33.1256    25.3708    1490.12 0.0000e+00
       1283 25 May 2023 10:13:50      6.121      6.177    10.6895  36.878330     0.5581 7.8612e+01    298.305    106.117      6.121    33.1244    25.3698    1490.12 0.0000e+00
       1284 25 May 2023 10:13:50      6.067      6.122    10.6900  36.877468     0.5313 7.6392e+01    298.534    106.202      6.067    33.1231    25.3687    1490.11 0.0000e+00
       1285 25 May 2023 10:13:50      6.013      6.068    10.6906  36.876511     0.5829 7.4821e+01    298.649    106.246      6.013    33.1217    25.3675    1490.11 0.0000e+00
       1286 25 May 2023 10:13:50      5.958      6.013    10.6913  36.875355     0.5898 7.5693e+01    298.705    106.273      5.958    33.1199    25.3660    1490.11 0.0000e+00
       1287 25 May 2023 10:13:51      5.903      5.957    10.6923  36.873978     0.6493 7.5363e+01    299.047    106.403      5.903    33.1176    25.3640    1490.11 0.0000e+00
       1288 25 May 2023 10:13:51      5.846      5.900    10.6937  36.872620     0.6464 7.0700e+01    299.074    106.417      5.846    33.1150    25.3618    1490.11 0.0000e+00
       1289 25 May 2023 10:13:51      5.788      5.842    10.6954  36.871498     0.6553 6.8869e+01    299.278    106.496      5.788    33.1124    25.3595    1490.12 0.0000e+00
       1290 25 May 2023 10:13:51      5.730      5.783    10.6971  36.870621     0.6543 7.1697e+01    299.193    106.473      5.730    33.1100    25.3573    1490.12 0.0000e+00
       1291 25 May 2023 10:13:51      5.671      5.723    10.6986  36.869888     0.5740 7.8630e+01    299.107    106.453      5.671    33.1079    25.3554    1490.12 0.0000e+00
       1292 25 May 2023 10:13:52      5.613      5.664    10.7002  36.869267     0.5869 7.2216e+01    298.750    106.333      5.613    33.1059    25.3536    1490.12 0.0000e+00
       1293 25 May 2023 10:13:52      5.554      5.606    10.7017  36.868805     0.5680 7.0793e+01    298.698    106.315      5.554    33.1041    25.3519    1490.12 0.0000e+00
       1294 25 May 2023 10:13:52      5.497      5.547    10.7031  36.868484     0.5730 6.9535e+01    298.778    106.346      5.497    33.1025    25.3504    1490.13 0.0000e+00
       1295 25 May 2023 10:13:52      5.440      5.490    10.7044  36.868187     0.6484 6.9687e+01    298.723    106.330      5.440    33.1011    25.3491    1490.13 0.0000e+00
       1296 25 May 2023 10:13:52      5.383      5.433    10.7056  36.867821     0.6503 7.1462e+01    298.779    106.351      5.383    33.0996    25.3477    1490.13 0.0000e+00
       1297 25 May 2023 10:13:54      5.327      5.376    10.7070  36.867371     0.5908 6.8990e+01    299.029    106.442      5.327    33.0979    25.3461    1490.13 0.0000e+00
       1298 25 May 2023 10:13:54      5.271      5.320    10.7088  36.866856     0.6027 6.8463e+01    299.261    106.527      5.271    33.0959    25.3442    1490.14 0.0000e+00
       1299 25 May 2023 10:13:54      5.216      5.264    10.7109  36.866325     0.6543 6.9368e+01    299.355    106.568      5.216    33.0934    25.3420    1490.14 0.0000e+00
       1300 25 May 2023 10:13:54      5.161      5.209    10.7134  36.865810     0.6712 7.0546e+01    299.432    106.603      5.161    33.0906    25.3393    1490.14 0.0000e+00
       1301 25 May 2023 10:13:54      5.107      5.154    10.7162  36.865295     0.6642 6.8359e+01    299.605    106.671      5.107    33.0876    25.3365    1490.15 0.0000e+00
       1302 25 May 2023 10:13:54      5.053      5.099    10.7192  36.864712     0.6583 6.8299e+01    299.658    106.697      5.053    33.0844    25.3335    1490.15 0.0000e+00
       1303 25 May 2023 10:13:55      4.999      5.045    10.7225  36.864067     0.5531 6.8613e+01    299.970    106.815      4.999    33.0808    25.3301    1490.16 0.0000e+00
       1304 25 May 2023 10:13:55      4.946      4.991    10.7261  36.863403     0.5521 6.8031e+01    300.059    106.852      4.946    33.0768    25.3264    1490.17 0.0000e+00
       1305 25 May 2023 10:13:55      4.892      4.937    10.7300  36.862743     0.5601 6.7600e+01    300.235    106.918      4.892    33.0727    25.3225    1490.18 0.0000e+00
       1306 25 May 2023 10:13:55      4.837      4.882    10.7340  36.862083     0.5908 6.7600e+01    300.373    106.970      4.837    33.0685    25.3185    1490.18 0.0000e+00
       1307 25 May 2023 10:13:55      4.782      4.826    10.7380  36.861473     0.5938 6.8105e+01    300.426    106.991      4.782    33.0642    25.3145    1490.19 0.0000e+00
       1308 25 May 2023 10:13:56      4.727      4.770    10.7421  36.861015     0.5303 6.8075e+01    300.525    107.025      4.727    33.0601    25.3106    1490.20 0.0000e+00
       1309 25 May 2023 10:13:56      4.671      4.714    10.7460  36.860741     0.5363 6.8209e+01    300.615    107.055      4.671    33.0564    25.3070    1490.21 0.0000e+00
       1310 25 May 2023 10:13:56      4.615      4.657    10.7493  36.860523     0.5214 6.9809e+01    300.895    107.159      4.615    33.0531    25.3039    1490.22 0.0000e+00
       1311 25 May 2023 10:13:56      4.558      4.600    10.7520  36.860306     0.5244 6.8794e+01    300.922    107.177      4.558    33.0505    25.3013    1490.22 0.0000e+00
       1312 25 May 2023 10:13:56      4.502      4.543    10.7542  36.860191     0.4976 6.7645e+01    301.081    107.238      4.502    33.0484    25.2993    1490.23 0.0000e+00
       1313 25 May 2023 10:13:58      4.445      4.486    10.7562  36.860256     0.4976 6.8508e+01    301.448    107.370      4.445    33.0467    25.2977    1490.23 0.0000e+00
       1314 25 May 2023 10:13:58      4.388      4.429    10.7581  36.860451     0.4867 6.9581e+01    301.674    107.452      4.388    33.0453    25.2962    1490.23 0.0000e+00
       1315 25 May 2023 10:13:58      4.332      4.372    10.7600  36.860714     0.4926 6.8719e+01    301.747    107.481      4.332    33.0438    25.2947    1490.24 0.0000e+00
       1316 25 May 2023 10:13:58      4.275      4.314    10.7624  36.861061     0.4480 6.8553e+01    301.705    107.471      4.275    33.0420    25.2929    1490.24 0.0000e+00
       1317 25 May 2023 10:13:58      4.218      4.257    10.7653  36.861523     0.4391 6.9581e+01    301.660    107.458      4.218    33.0399    25.2907    1490.25 0.0000e+00
       1318 25 May 2023 10:13:58      4.161      4.199    10.7685  36.862045     0.4986 7.0054e+01    301.568    107.429      4.161    33.0375    25.2883    1490.26 0.0000e+00
       1319 25 May 2023 10:13:59      4.104      4.142    10.7718  36.862518     0.5055 7.0192e+01    301.546    107.428      4.104    33.0350    25.2858    1490.27 0.0000e+00
       1320 25 May 2023 10:13:59      4.047      4.084    10.7751  36.862896     0.4897 7.0361e+01    301.582    107.451      4.047    33.0324    25.2832    1490.27 0.0000e+00
       1321 25 May 2023 10:13:59      3.991      4.027    10.7782  36.863209     0.4827 7.1478e+01    301.572    107.457      3.991    33.0300    25.2808    1490.28 0.0000e+00
       1322 25 May 2023 10:13:59      3.935      3.971    10.7808  36.863468     0.4500 7.1384e+01    301.556    107.458      3.935    33.0279    25.2787    1490.29 0.0000e+00
