       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       1210 25 May 2023 08:56:20     35.673     36.004     9.9058  36.684338     0.4272 6.4910e-01    278.251     97.595     35.673    33.6362    25.9029    1488.42 0.0000e+00
       1211 25 May 2023 08:56:20     35.741     36.072     9.9057  36.684242     0.4311 6.5238e-01    278.142     97.554     35.741    33.6362    25.9029    1488.42 0.0000e+00
       1212 25 May 2023 08:56:20     35.808     36.140     9.9055  36.684074     0.4073 6.3049e-01    278.212     97.577     35.808    33.6361    25.9029    1488.42 0.0000e+00
       1213 25 May 2023 08:56:20     35.874     36.207     9.9054  36.683796     0.4817 6.2802e-01    278.188     97.568     35.874    33.6360    25.9028    1488.42 0.0000e+00
       1214 25 May 2023 08:56:20     35.941     36.275     9.9051  36.683472     0.4817 6.2555e-01    278.138     97.549     35.941    33.6358    25.9027    1488.42 0.0000e+00
       1215 25 May 2023 08:56:21     36.009     36.343     9.9048  36.683170     0.3756 6.1242e-01    277.903     97.468     36.009    33.6358    25.9027    1488.42 0.0000e+00
       1216 25 May 2023 08:56:21     36.078     36.412     9.9045  36.682915     0.3825 6.0655e-01    277.695     97.394     36.078    33.6358    25.9028    1488.42 0.0000e+00
       1217 25 May 2023 08:56:21     36.146     36.482     9.9041  36.682724     0.4847 6.0391e-01    277.545     97.340     36.146    33.6359    25.9030    1488.42 0.0000e+00
       1218 25 May 2023 08:56:21     36.215     36.551     9.9038  36.682568     0.4926 5.8199e-01    277.372     97.277     36.215    33.6360    25.9031    1488.42 0.0000e+00
       1219 25 May 2023 08:56:21     36.283     36.620     9.9035  36.682407     0.3796 5.8685e-01    277.303     97.250     36.283    33.6361    25.9032    1488.42 0.0000e+00
       1220 25 May 2023 08:56:21     36.351     36.688     9.9032  36.682224     0.3746 5.7027e-01    277.220     97.219     36.351    33.6361    25.9033    1488.43 0.0000e+00
       1221 25 May 2023 08:56:22     36.418     36.756     9.9030  36.682011     0.8209 5.7945e-01    277.018     97.147     36.418    33.6361    25.9033    1488.43 0.0000e+00
       1222 25 May 2023 08:56:22     36.485     36.823     9.9027  36.681786     0.8368 5.5356e-01    277.112     97.179     36.485    33.6361    25.9033    1488.43 0.0000e+00
       1223 25 May 2023 08:56:22     36.551     36.890     9.9024  36.681538     0.4976 5.5842e-01    277.058     97.160     36.551    33.6361    25.9034    1488.43 0.0000e+00
       1224 25 May 2023 08:56:22     36.618     36.957     9.9022  36.681259     0.4976 5.3546e-01    277.006     97.142     36.618    33.6360    25.9034    1488.43 0.0000e+00
       1225 25 May 2023 08:56:22     36.684     37.024     9.9019  36.680931     0.5016 5.4622e-01    276.938     97.119     36.684    33.6359    25.9033    1488.43 0.0000e+00
       1226 25 May 2023 08:56:24     36.751     37.092     9.9015  36.680542     0.4976 5.4170e-01    276.933     97.117     36.751    33.6358    25.9033    1488.43 0.0000e+00
       1227 25 May 2023 08:56:24     36.819     37.161     9.9011  36.680050     0.6692 5.3511e-01    276.586     96.996     36.819    33.6357    25.9032    1488.42 0.0000e+00
       1228 25 May 2023 08:56:24     36.889     37.231     9.9007  36.679493     0.6722 5.3698e-01    276.264     96.883     36.889    33.6355    25.9032    1488.42 0.0000e+00
       1229 25 May 2023 08:56:24     36.959     37.302     9.9001  36.678974     0.4718 5.2813e-01    276.889     97.101     36.959    33.6354    25.9032    1488.42 0.0000e+00
       1230 25 May 2023 08:56:24     37.031     37.375     9.8996  36.678562     0.4698 5.1389e-01    276.867     97.092     37.031    33.6355    25.9034    1488.42 0.0000e+00
       1231 25 May 2023 08:56:25     37.104     37.448     9.8990  36.678226     0.4877 5.0025e-01    277.136     97.184     37.104    33.6357    25.9036    1488.42 0.0000e+00
       1232 25 May 2023 08:56:25     37.177     37.521     9.8985  36.677917     0.4867 5.0178e-01    276.779     97.056     37.177    33.6357    25.9038    1488.42 0.0000e+00
       1233 25 May 2023 08:56:25     37.249     37.594     9.8981  36.677532     0.4589 5.0464e-01    277.113     97.172     37.249    33.6357    25.9038    1488.42 0.0000e+00
       1234 25 May 2023 08:56:25     37.321     37.667     9.8977  36.676960     0.5690 4.8612e-01    277.668     97.364     37.321    33.6355    25.9037    1488.42 0.0000e+00
       1235 25 May 2023 08:56:25     37.393     37.740     9.8971  36.676243     0.5670 4.8548e-01    277.416     97.274     37.393    33.6353    25.9036    1488.42 0.0000e+00
       1236 25 May 2023 08:56:25     37.466     37.814     9.8964  36.675556     0.4440 4.8389e-01    277.463     97.291     37.466    33.6352    25.9036    1488.42 0.0000e+00
       1237 25 May 2023 08:56:26     37.541     37.889     9.8957  36.675018     0.4460 4.8686e-01    277.315     97.239     37.541    33.6353    25.9039    1488.42 0.0000e+00
       1238 25 May 2023 08:56:26     37.617     37.966     9.8949  36.674664     0.5492 4.8051e-01    277.351     97.252     37.617    33.6356    25.9042    1488.42 0.0000e+00
       1239 25 May 2023 08:56:26     37.694     38.043     9.8943  36.674469     0.5482 4.6694e-01    277.661     97.360     37.694    33.6359    25.9046    1488.41 0.0000e+00
       1240 25 May 2023 08:56:26     37.769     38.120     9.8938  36.674393     0.4827 4.5505e-01    277.763     97.395     37.769    33.6363    25.9049    1488.41 0.0000e+00
       1241 25 May 2023 08:56:26     37.843     38.195     9.8935  36.674389     0.5006 4.5247e-01    277.611     97.339     37.843    33.6365    25.9052    1488.42 0.0000e+00
       1242 25 May 2023 08:56:28     37.914     38.266     9.8933  36.674389     0.4381 4.3930e-01    277.007     97.127     37.914    33.6367    25.9053    1488.42 0.0000e+00
       1243 25 May 2023 08:56:28     37.981     38.333     9.8932  36.674358     0.4421 4.3149e-01    277.000     97.125     37.981    33.6367    25.9054    1488.42 0.0000e+00
       1244 25 May 2023 08:56:28     38.044     38.397     9.8932  36.674278     0.6474 4.2123e-01    276.561     96.970     38.044    33.6367    25.9054    1488.42 0.0000e+00
       1245 25 May 2023 08:56:28     38.103     38.457     9.8931  36.674076     0.6355 4.3586e-01    276.820     97.061     38.103    33.6365    25.9053    1488.42 0.0000e+00
       1246 25 May 2023 08:56:28     38.161     38.515     9.8929  36.673660     0.5849 4.3481e-01    276.265     96.867     38.161    33.6362    25.9050    1488.42 0.0000e+00
       1247 25 May 2023 08:56:29     38.218     38.573     9.8926  36.673061     0.5849 4.3272e-01    276.152     96.828     38.218    33.6358    25.9048    1488.42 0.0000e+00
       1248 25 May 2023 08:56:29     38.276     38.632     9.8922  36.672340     0.4847 4.3338e-01    276.234     96.857     38.276    33.6355    25.9046    1488.42 0.0000e+00
       1249 25 May 2023 08:56:29     38.338     38.693     9.8915  36.671574     0.4807 4.2299e-01    276.372     96.905     38.338    33.6353    25.9046    1488.41 0.0000e+00
       1250 25 May 2023 08:56:29     38.402     38.759     9.8907  36.670887     0.5779 4.0987e-01    276.260     96.864     38.402    33.6353    25.9047    1488.41 0.0000e+00
       1251 25 May 2023 08:56:29     38.470     38.827     9.8899  36.670361     0.5611 4.0782e-01    275.987     96.767     38.470    33.6355    25.9050    1488.41 0.0000e+00
       1252 25 May 2023 08:56:30     38.541     38.898     9.8892  36.669991     0.4976 3.9276e-01    275.896     96.735     38.541    33.6358    25.9053    1488.41 0.0000e+00
       1253 25 May 2023 08:56:30     38.612     38.970     9.8885  36.669815     0.5105 3.9302e-01    275.641     96.644     38.612    33.6361    25.9057    1488.41 0.0000e+00
       1254 25 May 2023 08:56:30     38.684     39.043     9.8881  36.669758     0.5026 3.8942e-01    275.806     96.700     38.684    33.6365    25.9061    1488.41 0.0000e+00
       1255 25 May 2023 08:56:30     38.754     39.114     9.8878  36.669659     0.5105 3.9233e-01    275.864     96.719     38.754    33.6366    25.9062    1488.41 0.0000e+00
       1256 25 May 2023 08:56:30     38.825     39.185     9.8876  36.669415     0.4788 3.7793e-01    275.794     96.694     38.825    33.6365    25.9062    1488.41 0.0000e+00
       1257 25 May 2023 08:56:30     38.895     39.256     9.8873  36.669064     0.5274 3.7357e-01    275.807     96.697     38.895    33.6364    25.9061    1488.41 0.0000e+00
       1258 25 May 2023 08:56:32     38.966     39.328     9.8870  36.668728     0.5353 3.7374e-01    275.997     96.760     38.966    33.6363    25.9061    1488.41 0.0000e+00
       1259 25 May 2023 08:56:32     39.038     39.400     9.8866  36.668545     0.4331 3.7447e-01    275.996     96.757     39.038    33.6365    25.9063    1488.41 0.0000e+00
       1260 25 May 2023 08:56:32     39.111     39.474     9.8862  36.668530     0.4371 3.6621e-01    276.088     96.787     39.111    33.6368    25.9066    1488.41 0.0000e+00
       1261 25 May 2023 08:56:32     39.183     39.547     9.8859  36.668602     0.3944 3.5261e-01    275.943     96.734     39.183    33.6371    25.9069    1488.41 0.0000e+00
       1262 25 May 2023 08:56:32     39.255     39.619     9.8858  36.668690     0.3845 3.5727e-01    276.018     96.758     39.255    33.6373    25.9071    1488.41 0.0000e+00
       1263 25 May 2023 08:56:33     39.325     39.690     9.8857  36.668762     0.4976 3.5798e-01    276.036     96.763     39.325    33.6374    25.9072    1488.41 0.0000e+00
       1264 25 May 2023 08:56:33     39.394     39.759     9.8856  36.668774     0.5115 3.5455e-01    276.296     96.852     39.393    33.6374    25.9072    1488.41 0.0000e+00
       1265 25 May 2023 08:56:33     39.462     39.828     9.8856  36.668682     0.5333 3.4954e-01    276.268     96.841     39.462    33.6374    25.9072    1488.41 0.0000e+00
       1266 25 May 2023 08:56:33     39.530     39.896     9.8855  36.668495     0.5085 3.4779e-01    276.312     96.855     39.530    33.6372    25.9071    1488.42 0.0000e+00
       1267 25 May 2023 08:56:33     39.598     39.965     9.8853  36.668205     0.4708 3.3524e-01    276.412     96.889     39.598    33.6371    25.9070    1488.42 0.0000e+00
       1268 25 May 2023 08:56:34     39.667     40.035     9.8850  36.667782     0.4688 3.3167e-01    276.517     96.926     39.667    33.6369    25.9069    1488.42 0.0000e+00
       1269 25 May 2023 08:56:34     39.737     40.106     9.8846  36.667263     0.4202 3.2527e-01    276.444     96.900     39.737    33.6367    25.9069    1488.41 0.0000e+00
       1270 25 May 2023 08:56:34     39.808     40.177     9.8841  36.666695     0.4262 3.1685e-01    276.374     96.874     39.808    33.6366    25.9068    1488.41 0.0000e+00
       1271 25 May 2023 08:56:34     39.878     40.248     9.8835  36.666088     0.3617 3.1457e-01    276.284     96.842     39.878    33.6364    25.9068    1488.41 0.0000e+00
       1272 25 May 2023 08:56:34     39.947     40.318     9.8829  36.665512     0.3568 3.0662e-01    276.162     96.800     39.947    33.6364    25.9069    1488.41 0.0000e+00
       1273 25 May 2023 08:56:36     40.014     40.386     9.8823  36.664932     0.4103 3.0442e-01    276.058     96.763     40.014    33.6364    25.9070    1488.41 0.0000e+00
       1274 25 May 2023 08:56:36     40.080     40.452     9.8816  36.664162     0.4143 3.1320e-01    275.744     96.653     40.080    33.6362    25.9069    1488.41 0.0000e+00
       1275 25 May 2023 08:56:36     40.144     40.516     9.8809  36.663101     0.4877 3.0515e-01    275.625     96.610     40.144    33.6357    25.9067    1488.41 0.0000e+00
       1276 25 May 2023 08:56:36     40.207     40.580     9.8800  36.661972     0.4897 3.0562e-01    275.484     96.558     40.207    33.6354    25.9066    1488.40 0.0000e+00
       1277 25 May 2023 08:56:36     40.269     40.643     9.8790  36.661007     0.4639 3.0448e-01    275.358     96.512     40.269    33.6353    25.9067    1488.40 0.0000e+00
       1278 25 May 2023 08:56:36     40.331     40.705     9.8779  36.660187     0.5214 3.0749e-01    275.248     96.471     40.331    33.6355    25.9070    1488.40 0.0000e+00
       1279 25 May 2023 08:56:37     40.394     40.769     9.8769  36.659393     0.5135 2.8440e-01    275.275     96.480     40.394    33.6355    25.9072    1488.40 0.0000e+00
       1280 25 May 2023 08:56:37     40.458     40.833     9.8760  36.658661     0.4678 2.9459e-01    275.431     96.533     40.458    33.6356    25.9074    1488.39 0.0000e+00
       1281 25 May 2023 08:56:37     40.523     40.900     9.8751  36.658051     0.4450 2.8721e-01    275.437     96.535     40.523    33.6358    25.9077    1488.39 0.0000e+00
       1282 25 May 2023 08:56:37     40.592     40.968     9.8742  36.657608     0.4956 2.9062e-01    275.829     96.672     40.592    33.6361    25.9081    1488.39 0.0000e+00
       1283 25 May 2023 08:56:37     40.663     41.040     9.8734  36.657341     0.5026 2.9139e-01    275.800     96.662     40.663    33.6366    25.9086    1488.39 0.0000e+00
       1284 25 May 2023 08:56:38     40.736     41.114     9.8727  36.657196     0.3925 2.8106e-01    276.021     96.740     40.736    33.6371    25.9091    1488.39 0.0000e+00
       1285 25 May 2023 08:56:38     40.812     41.191     9.8722  36.657036     0.3935 2.8471e-01    276.163     96.790     40.812    33.6374    25.9094    1488.39 0.0000e+00
       1286 25 May 2023 08:56:38     40.887     41.267     9.8718  36.656830     0.4083 2.6593e-01    276.343     96.852     40.887    33.6375    25.9096    1488.39 0.0000e+00
       1287 25 May 2023 08:56:38     40.962     41.342     9.8714  36.656628     0.4054 2.6704e-01    276.380     96.864     40.962    33.6376    25.9097    1488.39 0.0000e+00
       1288 25 May 2023 08:56:38     41.034     41.415     9.8711  36.656456     0.3786 2.5989e-01    276.172     96.789     41.034    33.6377    25.9098    1488.39 0.0000e+00
       1289 25 May 2023 08:56:40     41.104     41.485     9.8708  36.656303     0.3816 2.6442e-01    276.142     96.776     41.104    33.6377    25.9099    1488.39 0.0000e+00
       1290 25 May 2023 08:56:40     41.170     41.552     9.8706  36.656105     0.7456 2.6097e-01    275.393     96.511     41.170    33.6377    25.9099    1488.39 0.0000e+00
       1291 25 May 2023 08:56:40     41.233     41.616     9.8704  36.655773     0.7525 2.6327e-01    275.275     96.467     41.233    33.6376    25.9099    1488.39 0.0000e+00
       1292 25 May 2023 08:56:40     41.295     41.679     9.8701  36.655266     0.5204 2.5972e-01    274.959     96.354     41.295    33.6373    25.9097    1488.39 0.0000e+00
       1293 25 May 2023 08:56:40     41.357     41.741     9.8696  36.654587     0.5274 2.5227e-01    274.522     96.200     41.357    33.6370    25.9096    1488.39 0.0000e+00
       1294 25 May 2023 08:56:40     41.421     41.806     9.8690  36.653877     0.6503 2.5477e-01    274.328     96.130     41.421    33.6368    25.9095    1488.39 0.0000e+00
       1295 25 May 2023 08:56:41     41.488     41.873     9.8684  36.653286     0.6543 2.4942e-01    274.371     96.144     41.488    33.6368    25.9096    1488.39 0.0000e+00
       1296 25 May 2023 08:56:41     41.558     41.944     9.8676  36.652863     0.4302 2.3750e-01    274.313     96.123     41.558    33.6370    25.9099    1488.38 0.0000e+00
       1297 25 May 2023 08:56:41     41.629     42.016     9.8670  36.652599     0.4173 2.4531e-01    274.505     96.191     41.629    33.6373    25.9103    1488.38 0.0000e+00
       1298 25 May 2023 08:56:41     41.702     42.089     9.8664  36.652447     0.4232 2.4948e-01    274.668     96.248     41.702    33.6377    25.9106    1488.38 0.0000e+00
       1299 25 May 2023 08:56:41     41.773     42.161     9.8660  36.652348     0.4153 2.3129e-01    274.689     96.255     41.773    33.6379    25.9109    1488.38 0.0000e+00
       1300 25 May 2023 08:56:42     41.843     42.231     9.8657  36.652275     0.4103 2.4190e-01    274.971     96.354     41.843    33.6381    25.9111    1488.38 0.0000e+00
       1301 25 May 2023 08:56:42     41.910     42.299     9.8655  36.652176     0.4976 2.3165e-01    275.307     96.471     41.910    33.6381    25.9112    1488.38 0.0000e+00
       1302 25 May 2023 08:56:42     41.975     42.364     9.8653  36.652008     0.4986 2.2599e-01    275.547     96.553     41.975    33.6381    25.9112    1488.38 0.0000e+00
       1303 25 May 2023 08:56:42     42.038     42.429     9.8651  36.651707     0.5184 2.2898e-01    275.665     96.593     42.038    33.6380    25.9111    1488.38 0.0000e+00
       1304 25 May 2023 08:56:42     42.101     42.492     9.8647  36.651211     0.5224 2.3414e-01    275.882     96.667     42.101    33.6378    25.9110    1488.38 0.0000e+00
       1305 25 May 2023 08:56:44     42.166     42.557     9.8642  36.650578     0.3696 2.2251e-01    275.794     96.635     42.166    33.6376    25.9109    1488.38 0.0000e+00
       1306 25 May 2023 08:56:44     42.232     42.624     9.8635  36.649879     0.3637 2.2019e-01    275.513     96.536     42.232    33.6375    25.9110    1488.38 0.0000e+00
       1307 25 May 2023 08:56:44     42.299     42.692     9.8626  36.649155     0.3716 2.1448e-01    275.325     96.469     42.299    33.6376    25.9112    1488.38 0.0000e+00
       1308 25 May 2023 08:56:44     42.369     42.763     9.8616  36.648464     0.3776 2.1303e-01    274.846     96.300     42.369    33.6378    25.9115    1488.38 0.0000e+00
       1309 25 May 2023 08:56:44     42.440     42.834     9.8606  36.647888     0.4381 2.1467e-01    274.314     96.113     42.440    33.6381    25.9119    1488.37 0.0000e+00
       1310 25 May 2023 08:56:45     42.511     42.906     9.8596  36.647480     0.4520 2.1062e-01    273.884     95.962     42.511    33.6386    25.9125    1488.37 0.0000e+00
       1311 25 May 2023 08:56:45     42.581     42.976     9.8588  36.647186     0.3944 2.0148e-01    273.570     95.852     42.581    33.6390    25.9130    1488.37 0.0000e+00
       1312 25 May 2023 08:56:45     42.650     43.046     9.8580  36.646954     0.3905 2.0661e-01    273.313     95.762     42.650    33.6394    25.9134    1488.37 0.0000e+00
       1313 25 May 2023 08:56:45     42.717     43.114     9.8574  36.646812     0.4212 2.0383e-01    273.088     95.683     42.717    33.6398    25.9138    1488.37 0.0000e+00
       1314 25 May 2023 08:56:45     42.782     43.179     9.8570  36.646751     0.4331 1.9311e-01    272.978     95.643     42.782    33.6401    25.9141    1488.37 0.0000e+00
       1315 25 May 2023 08:56:45     42.844     43.242     9.8567  36.646698     0.4173 2.0267e-01    273.306     95.757     42.844    33.6403    25.9143    1488.37 0.0000e+00
       1316 25 May 2023 08:56:46     42.904     43.303     9.8564  36.646618     0.4202 1.9147e-01    273.445     95.804     42.904    33.6405    25.9145    1488.37 0.0000e+00
       1317 25 May 2023 08:56:46     42.964     43.363     9.8562  36.646484     0.5065 2.0121e-01    273.533     95.834     42.964    33.6405    25.9146    1488.37 0.0000e+00
       1318 25 May 2023 08:56:46     43.022     43.422     9.8559  36.646233     0.4986 1.9155e-01    273.663     95.880     43.022    33.6405    25.9146    1488.37 0.0000e+00
       1319 25 May 2023 08:56:46     43.081     43.481     9.8556  36.645813     0.3944 1.8573e-01    273.841     95.942     43.081    33.6404    25.9145    1488.37 0.0000e+00
       1320 25 May 2023 08:56:46     43.141     43.542     9.8551  36.645313     0.3994 1.9998e-01    274.010     96.002     43.141    33.6403    25.9145    1488.37 0.0000e+00
       1321 25 May 2023 08:56:48     43.203     43.604     9.8545  36.644867     0.3706 1.9067e-01    274.191     96.066     43.203    33.6403    25.9147    1488.37 0.0000e+00
       1322 25 May 2023 08:56:48     43.267     43.669     9.8539  36.644482     0.3895 1.9009e-01    274.159     96.055     43.267    33.6405    25.9150    1488.37 0.0000e+00
       1323 25 May 2023 08:56:48     43.334     43.736     9.8532  36.644138     0.4014 1.8737e-01    274.089     96.030     43.334    33.6407    25.9152    1488.37 0.0000e+00
       1324 25 May 2023 08:56:48     43.404     43.807     9.8526  36.643829     0.3498 1.7895e-01    274.085     96.028     43.404    33.6409    25.9155    1488.37 0.0000e+00
       1325 25 May 2023 08:56:48     43.476     43.880     9.8521  36.643574     0.3468 1.8021e-01    273.923     95.971     43.476    33.6411    25.9157    1488.36 0.0000e+00
       1326 25 May 2023 08:56:49     43.549     43.954     9.8517  36.643398     0.4212 1.7417e-01    273.854     95.944     43.549    33.6413    25.9160    1488.36 0.0000e+00
       1327 25 May 2023 08:56:49     43.623     44.029     9.8513  36.643318     0.4192 1.7216e-01    273.511     95.820     43.623    33.6416    25.9162    1488.36 0.0000e+00
       1328 25 May 2023 08:56:49     43.697     44.103     9.8510  36.643291     0.3935 1.5660e-01    273.393     95.774     43.697    33.6418    25.9165    1488.37 0.0000e+00
       1329 25 May 2023 08:56:49     43.769     44.175     9.8507  36.643215     0.3895 1.8164e-01    273.382     95.766     43.769    33.6420    25.9166    1488.37 0.0000e+00
       1330 25 May 2023 08:56:49     43.839     44.246     9.8505  36.643044     0.4044 1.7635e-01    272.994     95.628     43.839    33.6420    25.9166    1488.37 0.0000e+00
       1331 25 May 2023 08:56:50     43.907     44.315     9.8502  36.642799     0.4034 1.7126e-01    273.133     95.674     43.907    33.6419    25.9167    1488.37 0.0000e+00
       1332 25 May 2023 08:56:50     43.975     44.384     9.8498  36.642548     0.4083 1.6858e-01    273.178     95.689     43.975    33.6420    25.9168    1488.37 0.0000e+00
       1333 25 May 2023 08:56:50     44.043     44.452     9.8494  36.642384     0.4073 1.6404e-01    272.937     95.604     44.043    33.6422    25.9170    1488.37 0.0000e+00
       1334 25 May 2023 08:56:50     44.111     44.521     9.8490  36.642384     0.4857 1.6112e-01    272.990     95.620     44.111    33.6426    25.9174    1488.37 0.0000e+00
       1335 25 May 2023 08:56:50     44.180     44.591     9.8486  36.642529     0.4936 1.5746e-01    273.051     95.636     44.180    33.6431    25.9178    1488.37 0.0000e+00
       1336 25 May 2023 08:56:50     44.250     44.661     9.8483  36.642735     0.4916 1.6357e-01    272.995     95.611     44.250    33.6435    25.9182    1488.37 0.0000e+00
       1337 25 May 2023 08:56:51     44.319     44.731     9.8482  36.642910     0.4837 1.5548e-01    272.989     95.604     44.319    33.6438    25.9184    1488.37 0.0000e+00
       1338 25 May 2023 08:56:51     44.386     44.799     9.8481  36.643032     0.4192 1.5436e-01    272.989     95.602     44.386    33.6439    25.9186    1488.37 0.0000e+00
       1339 25 May 2023 08:56:51     44.451     44.864     9.8480  36.643066     0.4391 1.5152e-01    272.781     95.529     44.451    33.6440    25.9186    1488.37 0.0000e+00
       1340 25 May 2023 08:56:51     44.513     44.927     9.8479  36.642941     0.4877 1.5578e-01    272.621     95.473     44.513    33.6440    25.9186    1488.37 0.0000e+00
       1341 25 May 2023 08:56:51     44.573     44.987     9.8477  36.642593     0.4857 1.4643e-01    272.479     95.424     44.573    33.6438    25.9185    1488.37 0.0000e+00
       1342 25 May 2023 08:56:53     44.630     45.045     9.8473  36.641933     0.4222 1.5362e-01    272.160     95.315     44.630    33.6434    25.9183    1488.37 0.0000e+00
       1343 25 May 2023 08:56:53     44.688     45.103     9.8467  36.640892     0.4321 1.4905e-01    271.723     95.164     44.688    33.6429    25.9180    1488.37 0.0000e+00
       1344 25 May 2023 08:56:53     44.746     45.161     9.8458  36.639591     0.4044 1.4941e-01    271.348     95.035     44.746    33.6423    25.9177    1488.36 0.0000e+00
       1345 25 May 2023 08:56:53     44.805     45.221     9.8446  36.638260     0.4460 1.4785e-01    271.011     94.919     44.805    33.6421    25.9177    1488.36 0.0000e+00
       1346 25 May 2023 08:56:53     44.866     45.283     9.8432  36.636982     0.4480 1.4251e-01    270.816     94.851     44.866    33.6421    25.9179    1488.36 0.0000e+00
       1347 25 May 2023 08:56:54     44.928     45.346     9.8417  36.635815     0.4500 1.4152e-01    270.673     94.802     44.928    33.6422    25.9183    1488.35 0.0000e+00
       1348 25 May 2023 08:56:54     44.991     45.409     9.8403  36.634872     0.4559 1.3662e-01    270.656     94.799     44.991    33.6425    25.9188    1488.35 0.0000e+00
       1349 25 May 2023 08:56:54     45.053     45.472     9.8391  36.634098     0.4321 1.4756e-01    270.649     94.800     45.053    33.6429    25.9193    1488.35 0.0000e+00
       1350 25 May 2023 08:56:54     45.114     45.534     9.8380  36.633202     0.4430 1.3493e-01    270.483     94.745     45.114    33.6430    25.9195    1488.34 0.0000e+00
       1351 25 May 2023 08:56:54     45.174     45.594     9.8370  36.631920     0.4718 1.2422e-01    270.557     94.773     45.174    33.6426    25.9194    1488.34 0.0000e+00
       1352 25 May 2023 08:56:54     45.233     45.653     9.8358  36.630291     0.4698 1.3916e-01    270.718     94.831     45.233    33.6420    25.9191    1488.34 0.0000e+00
       1353 25 May 2023 08:56:55     45.290     45.711     9.8343  36.628738     0.4014 1.3169e-01    270.609     94.794     45.290    33.6418    25.9192    1488.33 0.0000e+00
       1354 25 May 2023 08:56:55     45.347     45.768     9.8326  36.627628     0.4054 1.2565e-01    270.489     94.751     45.347    33.6422    25.9198    1488.33 0.0000e+00
       1355 25 May 2023 08:56:55     45.401     45.823     9.8310  36.627003     0.4292 1.1925e-01    270.484     94.745     45.401    33.6431    25.9207    1488.32 0.0000e+00
       1356 25 May 2023 08:56:55     45.452     45.874     9.8298  36.626789     0.4242 1.2969e-01    270.434     94.724     45.452    33.6439    25.9216    1488.32 0.0000e+00
       1357 25 May 2023 08:56:55     45.499     45.922     9.8290  36.626957     0.4163 1.2989e-01    270.515     94.748     45.499    33.6448    25.9224    1488.32 0.0000e+00
       1358 25 May 2023 08:56:57     45.540     45.963     9.8287  36.627453     0.4113 1.2595e-01    270.410     94.710     45.540    33.6456    25.9231    1488.32 0.0000e+00
       1359 25 May 2023 08:56:57     45.574     45.998     9.8288  36.628185     0.4788 1.2879e-01    270.518     94.747     45.574    33.6462    25.9236    1488.32 0.0000e+00
       1360 25 May 2023 08:56:57     45.601     46.025     9.8292  36.629044     0.5026 1.2862e-01    270.652     94.795     45.601    33.6467    25.9239    1488.32 0.0000e+00
       1361 25 May 2023 08:56:57     45.621     46.045     9.8299  36.629906     0.5343 1.2944e-01    270.967     94.908     45.621    33.6470    25.9240    1488.33 0.0000e+00
       1362 25 May 2023 08:56:57     45.634     46.058     9.8307  36.630669     0.5323 1.2215e-01    271.410     95.066     45.634    33.6470    25.9239    1488.33 0.0000e+00
       1363 25 May 2023 08:56:58     45.641     46.065     9.8315  36.631355     0.6533 1.2027e-01    271.749     95.186     45.641    33.6469    25.9237    1488.33 0.0000e+00
       1364 25 May 2023 08:56:58     45.640     46.065     9.8323  36.632133     0.6474 1.1085e-01    272.103     95.312     45.640    33.6470    25.9236    1488.34 0.0000e+00
       1365 25 May 2023 08:56:58     45.633     46.057     9.8331  36.633114     0.6226 1.2705e-01    272.439     95.432     45.633    33.6472    25.9237    1488.34 0.0000e+00
       1366 25 May 2023 08:56:58     45.618     46.042     9.8340  36.634178     0.3310 1.2064e-01    272.794     95.557     45.618    33.6475    25.9237    1488.34 0.0000e+00
       1367 25 May 2023 08:56:58     45.596     46.020     9.8351  36.635075     0.3270 1.2792e-01    272.513     95.461     45.596    33.6474    25.9235    1488.35 0.0000e+00
       1368 25 May 2023 08:56:59     45.569     45.993     9.8361  36.635696     0.5244 1.2622e-01    272.462     95.443     45.569    33.6471    25.9230    1488.35 0.0000e+00
       1369 25 May 2023 08:56:59     45.538     45.961     9.8370  36.635990     0.5353 1.3152e-01    272.299     95.387     45.538    33.6465    25.9225    1488.35 0.0000e+00
       1370 25 May 2023 08:56:59     45.506     45.929     9.8377  36.635880     0.3379 1.2202e-01    272.242     95.367     45.506    33.6458    25.9218    1488.35 0.0000e+00
       1371 25 May 2023 08:56:59     45.473     45.896     9.8380  36.635307     0.3349 1.3561e-01    272.293     95.384     45.473    33.6450    25.9211    1488.35 0.0000e+00
       1372 25 May 2023 08:56:59     45.442     45.865     9.8379  36.634304     0.3181 1.2247e-01    271.895     95.245     45.442    33.6440    25.9204    1488.35 0.0000e+00
       1373 25 May 2023 08:56:59     45.414     45.836     9.8373  36.633137     0.3171 1.2360e-01    272.059     95.302     45.414    33.6434    25.9199    1488.35 0.0000e+00
       1374 25 May 2023 08:57:01     45.386     45.808     9.8364  36.632233     0.5988 1.3381e-01    271.748     95.193     45.386    33.6433    25.9200    1488.34 0.0000e+00
       1375 25 May 2023 08:57:01     45.359     45.781     9.8354  36.631836     0.5998 1.3384e-01    271.943     95.262     45.359    33.6439    25.9206    1488.34 0.0000e+00
       1376 25 May 2023 08:57:01     45.332     45.753     9.8346  36.631901     0.4837 1.3961e-01    271.961     95.268     45.332    33.6447    25.9214    1488.34 0.0000e+00
