       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        479 25 May 2023 12:44:36      5.386      5.436    11.8082  37.501991    -0.0122 3.3656e+02    293.301    106.288      5.386    32.7394    24.8695    1493.55 0.0000e+00
        480 25 May 2023 12:44:36      5.432      5.482    11.7993  37.496906    -0.0003 3.1886e+02    293.439    106.296      5.432    32.7423    24.8733    1493.53 0.0000e+00
        481 25 May 2023 12:44:38      5.478      5.528    11.7901  37.492630     0.0076 3.6246e+02    293.573    106.328      5.478    32.7462    24.8781    1493.50 0.0000e+00
        482 25 May 2023 12:44:38      5.524      5.575    11.7813  37.489471     0.5432 4.6287e+02    293.606    106.346      5.524    32.7509    24.8833    1493.48 0.0000e+00
        483 25 May 2023 12:44:38      5.571      5.622    11.7738  37.487152     0.5402 4.0737e+02    293.621    106.364      5.571    32.7552    24.8881    1493.46 0.0000e+00
        484 25 May 2023 12:44:38      5.617      5.668    11.7677  37.485199     0.1703 3.0408e+02    293.652    106.395      5.617    32.7586    24.8918    1493.44 0.0000e+00
        485 25 May 2023 12:44:38      5.661      5.713    11.7628  37.483334     0.1604 2.7709e+02    293.597    106.386      5.661    32.7611    24.8947    1493.43 0.0000e+00
        486 25 May 2023 12:44:39      5.705      5.758    11.7586  37.481430     0.8289 3.3232e+02    293.628    106.380      5.705    32.7630    24.8969    1493.42 0.0000e+00
        487 25 May 2023 12:44:39      5.749      5.802    11.7547  37.479378     0.8328 4.6338e+02    293.473    106.288      5.749    32.7644    24.8988    1493.40 0.0000e+00
        488 25 May 2023 12:44:39      5.793      5.846    11.7508  37.477390     0.3706 3.4855e+02    293.492    106.251      5.793    32.7659    24.9006    1493.39 0.0000e+00
        489 25 May 2023 12:44:39      5.838      5.892    11.7470  37.475597     0.3647 2.7163e+02    293.492    106.223      5.838    32.7675    24.9026    1493.38 0.0000e+00
        490 25 May 2023 12:44:39      5.884      5.938    11.7433  37.473747     0.5809 2.8514e+02    293.440    106.191      5.884    32.7689    24.9043    1493.37 0.0000e+00
        491 25 May 2023 12:44:39      5.930      5.984    11.7398  37.471348     0.5750 2.6396e+02    293.305    106.124      5.930    32.7697    24.9056    1493.36 0.0000e+00
        492 25 May 2023 12:44:40      5.975      6.030    11.7357  37.467598     0.9102 3.6565e+02    293.270    106.087      5.975    32.7696    24.9063    1493.35 0.0000e+00
        493 25 May 2023 12:44:40      6.020      6.076    11.7300  37.461502     0.9181 4.5544e+02    293.332    106.089      6.020    32.7687    24.9066    1493.33 0.0000e+00
        494 25 May 2023 12:44:40      6.065      6.120    11.7216  37.453495     0.2635 3.3007e+02    293.742    106.240      6.065    32.7683    24.9078    1493.30 0.0000e+00
        495 25 May 2023 12:44:40      6.109      6.165    11.7098  37.445171     0.2655 2.5024e+02    293.755    106.264      6.109    32.7706    24.9118    1493.26 0.0000e+00
        496 25 May 2023 12:44:40      6.154      6.211    11.6955  37.437168     0.7426 2.7092e+02    293.896    106.331      6.154    32.7754    24.9181    1493.22 0.0000e+00
        497 25 May 2023 12:44:42      6.201      6.258    11.6805  37.430923     0.7584 3.0763e+02    293.916    106.345      6.201    32.7826    24.9265    1493.18 0.0000e+00
        498 25 May 2023 12:44:42      6.248      6.306    11.6668  37.428089     0.9578 3.3967e+02    293.974    106.366      6.248    32.7919    24.9363    1493.14 0.0000e+00
        499 25 May 2023 12:44:42      6.296      6.354    11.6569  37.427639     0.9499 3.9734e+02    294.105    106.401      6.296    32.8001    24.9445    1493.12 0.0000e+00
        500 25 May 2023 12:44:42      6.343      6.401    11.6516  37.428188     0.9310 3.1477e+02    294.458    106.502      6.343    32.8054    24.9495    1493.11 0.0000e+00
        501 25 May 2023 12:44:42      6.388      6.447    11.6496  37.428528     1.0401 2.7216e+02    295.062    106.688      6.388    32.8074    24.9515    1493.10 0.0000e+00
        502 25 May 2023 12:44:43      6.434      6.493    11.6491  37.426739     1.0223 2.6856e+02    295.668    106.887      6.434    32.8062    24.9506    1493.10 0.0000e+00
        503 25 May 2023 12:44:43      6.479      6.539    11.6474  37.421810     1.0788 3.2385e+02    296.497    107.178      6.479    32.8028    24.9482    1493.09 0.0000e+00
        504 25 May 2023 12:44:43      6.526      6.586    11.6424  37.414673     1.0867 2.9659e+02    297.346    107.475      6.526    32.8003    24.9472    1493.07 0.0000e+00
        505 25 May 2023 12:44:43      6.572      6.632    11.6332  37.407536     1.0451 3.6645e+02    297.994    107.690      6.572    32.8014    24.9498    1493.04 0.0000e+00
        506 25 May 2023 12:44:43      6.617      6.678    11.6215  37.401844     1.0451 3.0508e+02    298.497    107.833      6.617    32.8062    24.9556    1493.01 0.0000e+00
        507 25 May 2023 12:44:43      6.662      6.723    11.6099  37.397514     1.0798 2.6454e+02    298.802    107.900      6.662    32.8122    24.9625    1492.98 0.0000e+00
        508 25 May 2023 12:44:44      6.706      6.768    11.5997  37.393429     1.0867 2.6074e+02    298.822    107.871      6.706    32.8172    24.9682    1492.95 0.0000e+00
        509 25 May 2023 12:44:44      6.750      6.812    11.5908  37.389526     1.0848 2.6791e+02    298.645    107.793      6.750    32.8213    24.9730    1492.92 0.0000e+00
        510 25 May 2023 12:44:44      6.795      6.857    11.5828  37.387489     1.0798 2.7222e+02    298.280    107.662      6.795    32.8263    24.9784    1492.90 0.0000e+00
        511 25 May 2023 12:44:44      6.840      6.903    11.5766  37.387981     1.3536 2.9842e+02    298.065    107.584      6.840    32.8323    24.9842    1492.89 0.0000e+00
        512 25 May 2023 12:44:44      6.885      6.949    11.5736  37.389771     1.3526 3.0615e+02    297.938    107.536      6.885    32.8367    24.9882    1492.88 0.0000e+00
        513 25 May 2023 12:44:45      6.930      6.994    11.5736  37.391075     1.1889 2.6616e+02    297.797    107.482      6.930    32.8379    24.9891    1492.89 0.0000e+00
        514 25 May 2023 12:44:45      6.974      7.038    11.5749  37.390854     1.1770 2.4211e+02    297.536    107.383      6.974    32.8365    24.9878    1492.89 0.0000e+00
        515 25 May 2023 12:44:45      7.018      7.082    11.5754  37.389000     1.3486 2.4703e+02    297.296    107.288      7.018    32.8343    24.9859    1492.89 0.0000e+00
        516 25 May 2023 12:44:45      7.062      7.127    11.5739  37.385208     1.3446 2.6378e+02    297.347    107.300      7.062    32.8319    24.9843    1492.88 0.0000e+00
        517 25 May 2023 12:44:45      7.107      7.173    11.5698  37.379612     1.5658 2.5139e+02    297.227    107.254      7.107    32.8301    24.9837    1492.87 0.0000e+00
        518 25 May 2023 12:44:47      7.154      7.219    11.5626  37.373756     1.5618 2.5106e+02    297.162    107.230      7.154    32.8307    24.9854    1492.84 0.0000e+00
        519 25 May 2023 12:44:47      7.201      7.267    11.5536  37.368740     1.5956 2.6074e+02    297.036    107.183      7.201    32.8338    24.9895    1492.82 0.0000e+00
        520 25 May 2023 12:44:47      7.248      7.315    11.5442  37.364246     1.6015 2.4456e+02    297.213    107.246      7.248    32.8376    24.9942    1492.79 0.0000e+00
        521 25 May 2023 12:44:47      7.295      7.362    11.5354  37.359234     1.7354 2.3363e+02    297.238    107.253      7.295    32.8405    24.9981    1492.76 0.0000e+00
        522 25 May 2023 12:44:47      7.341      7.409    11.5265  37.352779     1.7414 2.3114e+02    297.538    107.360      7.341    32.8421    25.0009    1492.73 0.0000e+00
        523 25 May 2023 12:44:48      7.387      7.455    11.5163  37.345028     1.7275 2.5533e+02    297.649    107.401      7.387    32.8435    25.0039    1492.70 0.0000e+00
        524 25 May 2023 12:44:48      7.433      7.501    11.5042  37.337326     1.8088 2.5740e+02    297.530    107.359      7.433    32.8467    25.0085    1492.66 0.0000e+00
        525 25 May 2023 12:44:48      7.479      7.548    11.4911  37.331429     1.8029 2.2968e+02    297.664    107.409      7.479    32.8526    25.0155    1492.63 0.0000e+00
        526 25 May 2023 12:44:48      7.527      7.596    11.4789  37.328114     1.8891 2.1067e+02    297.656    107.409      7.527    32.8601    25.0236    1492.59 0.0000e+00
        527 25 May 2023 12:44:48      7.574      7.644    11.4695  37.326591     1.8891 2.0720e+02    297.773    107.452      7.574    32.8670    25.0306    1492.57 0.0000e+00
        528 25 May 2023 12:44:48      7.622      7.692    11.4634  37.325504     1.7890 2.2334e+02    297.635    107.403      7.622    32.8714    25.0352    1492.55 0.0000e+00
        529 25 May 2023 12:44:49      7.669      7.740    11.4594  37.324417     1.7761 2.4552e+02    297.598    107.388      7.669    32.8738    25.0378    1492.54 0.0000e+00
        530 25 May 2023 12:44:49      7.715      7.786    11.4564  37.323318     1.8703 2.2604e+02    297.466    107.339      7.715    32.8754    25.0396    1492.54 0.0000e+00
        531 25 May 2023 12:44:49      7.760      7.832    11.4538  37.321980     1.8753 2.0580e+02    297.450    107.334      7.760    32.8764    25.0408    1492.53 0.0000e+00
        532 25 May 2023 12:44:49      7.805      7.877    11.4513  37.320568     1.8981 2.0099e+02    297.469    107.340      7.805    32.8771    25.0418    1492.52 0.0000e+00
        533 25 May 2023 12:44:49      7.850      7.922    11.4488  37.319454     1.8931 2.0643e+02    297.269    107.266      7.850    32.8783    25.0431    1492.52 0.0000e+00
        534 25 May 2023 12:44:51      7.895      7.968    11.4465  37.318798     1.9149 2.2644e+02    297.359    107.297      7.895    32.8797    25.0447    1492.51 0.0000e+00
        535 25 May 2023 12:44:51      7.942      8.015    11.4446  37.318455     1.9199 2.1684e+02    297.291    107.273      7.942    32.8810    25.0460    1492.51 0.0000e+00
        536 25 May 2023 12:44:51      7.988      8.062    11.4433  37.318253     1.9873 1.9742e+02    297.449    107.330      7.988    32.8820    25.0471    1492.50 0.0000e+00
        537 25 May 2023 12:44:51      8.034      8.108    11.4422  37.318199     2.0042 1.9172e+02    297.475    107.337      8.034    32.8828    25.0479    1492.50 0.0000e+00
        538 25 May 2023 12:44:51      8.079      8.154    11.4414  37.318264     2.0419 1.9370e+02    297.645    107.390      8.079    32.8836    25.0487    1492.50 0.0000e+00
        539 25 May 2023 12:44:52      8.123      8.198    11.4408  37.318420     2.0409 2.1481e+02    297.740    107.400      8.123    32.8843    25.0493    1492.50 0.0000e+00
        540 25 May 2023 12:44:52      8.167      8.242    11.4404  37.318771     2.0280 2.0441e+02    297.821    107.401      8.167    32.8850    25.0499    1492.50 0.0000e+00
        541 25 May 2023 12:44:52      8.210      8.285    11.4403  37.319275     2.0270 1.8504e+02    298.004    107.440      8.210    32.8855    25.0504    1492.50 0.0000e+00
        542 25 May 2023 12:44:52      8.254      8.330    11.4405  37.319782     2.0826 1.7616e+02    297.962    107.393      8.254    32.8859    25.0506    1492.50 0.0000e+00
        543 25 May 2023 12:44:52      8.299      8.375    11.4409  37.320316     2.0776 1.8712e+02    297.833    107.322      8.299    32.8860    25.0506    1492.50 0.0000e+00
        544 25 May 2023 12:44:53      8.345      8.421    11.4413  37.320751     2.0488 1.9433e+02    297.751    107.268      8.345    32.8860    25.0505    1492.51 0.0000e+00
        545 25 May 2023 12:44:53      8.391      8.468    11.4417  37.320881     2.0945 1.9395e+02    297.775    107.256      8.391    32.8857    25.0503    1492.51 0.0000e+00
        546 25 May 2023 12:44:53      8.437      8.514    11.4419  37.320824     2.0865 1.8299e+02    297.695    107.216      8.437    32.8855    25.0500    1492.51 0.0000e+00
        547 25 May 2023 12:44:53      8.482      8.560    11.4418  37.320774     2.1014 1.7238e+02    297.565    107.172      8.482    32.8855    25.0501    1492.51 0.0000e+00
        548 25 May 2023 12:44:53      8.527      8.606    11.4415  37.320667     2.0915 1.7485e+02    297.470    107.144      8.527    32.8857    25.0502    1492.51 0.0000e+00
        549 25 May 2023 12:44:53      8.573      8.652    11.4412  37.320343     2.1232 1.7837e+02    297.341    107.098      8.573    32.8856    25.0503    1492.51 0.0000e+00
        550 25 May 2023 12:44:55      8.618      8.698    11.4407  37.319775     2.1143 1.7868e+02    297.547    107.160      8.618    32.8854    25.0502    1492.51 0.0000e+00
        551 25 May 2023 12:44:55      8.665      8.744    11.4400  37.319057     2.0974 1.7163e+02    297.783    107.231      8.665    32.8854    25.0503    1492.51 0.0000e+00
        552 25 May 2023 12:44:55      8.711      8.791    11.4390  37.318146     2.0766 1.6425e+02    297.965    107.279      8.711    32.8853    25.0504    1492.50 0.0000e+00
        553 25 May 2023 12:44:55      8.758      8.838    11.4377  37.316631     2.0568 1.5798e+02    298.215    107.352      8.758    32.8850    25.0504    1492.50 0.0000e+00
        554 25 May 2023 12:44:55      8.804      8.885    11.4357  37.314007     2.0697 1.6533e+02    298.922    107.595      8.804    32.8842    25.0501    1492.49 0.0000e+00
        555 25 May 2023 12:44:56      8.851      8.932    11.4326  37.309837     2.0816 1.7689e+02    299.351    107.742      8.851    32.8828    25.0497    1492.48 0.0000e+00
        556 25 May 2023 12:44:56      8.897      8.979    11.4277  37.303795     2.0716 1.6785e+02    299.974    107.954      8.897    32.8813    25.0494    1492.46 0.0000e+00
        557 25 May 2023 12:44:56      8.942      9.025    11.4203  37.296577     2.0776 1.5832e+02    300.159    108.009      8.942    32.8807    25.0502    1492.44 0.0000e+00
        558 25 May 2023 12:44:56      8.988      9.070    11.4109  37.289219     2.0756 1.5105e+02    300.534    108.127      8.988    32.8819    25.0528    1492.41 0.0000e+00
        559 25 May 2023 12:44:56      9.033      9.116    11.4003  37.281872     2.0637 1.5385e+02    300.664    108.152      9.033    32.8841    25.0565    1492.37 0.0000e+00
        560 25 May 2023 12:44:57      9.078      9.162    11.3891  37.275200     2.0578 1.6024e+02    300.932    108.222      9.078    32.8874    25.0611    1492.34 0.0000e+00
        561 25 May 2023 12:44:57      9.124      9.208    11.3782  37.269878     2.0835 1.5884e+02    300.837    108.163      9.124    32.8920    25.0666    1492.31 0.0000e+00
        562 25 May 2023 12:44:57      9.171      9.255    11.3681  37.265781     2.0706 1.5708e+02    300.602    108.063      9.171    32.8969    25.0722    1492.28 0.0000e+00
        563 25 May 2023 12:44:57      9.217      9.302    11.3595  37.263203     2.1639 1.5372e+02    300.838    108.135      9.217    32.9020    25.0778    1492.26 0.0000e+00
        564 25 May 2023 12:44:57      9.263      9.348    11.3529  37.262207     2.1688 1.4682e+02    300.805    108.117      9.263    32.9069    25.0827    1492.24 0.0000e+00
